DistrictId,WardId,StreetId,Size,Rooms,Toilets,Type,FurnishingSell,Urgent,Price
9,102,902,67.0,2,2,Chung cư,Nội thất đầy đủ,0,2500000000.0
8,88,816,49.0,1,1,Chung cư,,0,1900000000.0
24,310,2748,47.0,1,1,Chung cư,Nội thất cao cấp,0,2300000000.0
12,151,1313,71.0,2,2,Chung cư,,0,2600000000.0
12,151,1314,58.0,2,0,Chung cư,,0,1790000000.0
1,1,14,68.0,2,2,Chung cư,Nội thất cao cấp,0,7500000000.0
1,1,14,50.0,1,1,Chung cư,Nội thất cao cấp,0,5630000000.0
2,13,144,89.0,3,2,Chung cư,,0,5300000000.0
2,13,144,105.0,3,2,Chung cư,,1,6200000000.0
15,192,1857,110.0,3,2,Chung cư,,0,5200000000.0
16,208,1991,60.0,2,2,Chung cư,,0,1400000000.0
4,32,327,110.0,3,2,Chung cư,,0,5700000000.0
7,79,681,96.0,3,2,Chung cư,Nội thất đầy đủ,0,4900000000.0
8,98,875,73.99,2,2,Chung cư,,0,2000000000.0
8,88,816,81.0,2,2,Chung cư,Nội thất đầy đủ,0,3300000000.0
16,209,1994,58.3,1,0,Chung cư,,0,1800000000.0
2,14,159,79.0,2,2,Chung cư,Nội thất đầy đủ,1,4099999999.9999995
4,36,344,30.0,1,1,Officetel,,0,2350000000.0
2,16,180,60.0,2,0,Chung cư,Nội thất cao cấp,0,2150000000.0
4,36,344,60.0,2,1,Officetel,,0,3600000000.0
4,36,344,75.0,2,2,Chung cư,Nội thất cao cấp,0,4850000000.0
7,76,602,25.0,2,2,Chung cư,,1,1450000000.0
7,82,732,65.0,2,2,Chung cư,,0,4500000000.0
18,228,2158,65.0,2,2,Chung cư,,0,4050000000.0
2,13,144,49.0,1,1,Chung cư,Nội thất cao cấp,0,2790000000.0
15,184,1810,105.0,3,2,Duplex,Nội thất cao cấp,0,6999000000.0
9,102,902,70.0,3,0,Chung cư,Nội thất đầy đủ,1,3150000000.0
2,13,145,52.0,1,1,Chung cư,Hoàn thiện cơ bản,1,1980000000.0
7,76,608,75.0,2,2,Chung cư,Nội thất cao cấp,0,4900000000.0
9,102,902,59.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2990000000.0
2,17,184,82.6,2,2,Chung cư,Nội thất đầy đủ,1,5900000000.0
8,89,832,125.0,4,3,Duplex,,0,3100000000.0
12,153,1349,50.0,1,1,Chung cư,,0,1950000000.0
12,151,1313,73.0,2,2,Chung cư,,0,1800000000.0
8,89,832,51.0,3,2,Chung cư,Nội thất đầy đủ,0,1690000000.0
8,89,827,51.0,1,1,Chung cư,Nội thất cao cấp,0,1880000000.0
12,151,1314,65.0,2,2,Chung cư,,0,1930000000.0
7,78,666,37.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1400000000.0
5,48,402,87.0,2,2,Chung cư,,0,6200000000.0
15,193,1864,80.0,2,2,Chung cư,Nội thất đầy đủ,0,4200000000.0
8,88,816,51.0,2,0,Chung cư,,0,1850000000.0
12,143,1227,84.0,3,0,Chung cư,,0,2500000000.0
12,143,1227,120.0,3,2,Chung cư,Nội thất đầy đủ,0,2700000000.0
7,74,583,49.0,1,1,Chung cư,Nội thất đầy đủ,0,1750000000.0
5,48,402,45.0,1,1,Chung cư,,0,2600000000.0
12,153,1349,57.0,2,0,Chung cư,,0,2300000000.0
12,153,1349,57.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2290000000.0
12,153,1349,58.0,2,0,Chung cư,,0,2230000000.0
12,151,1314,65.0,2,2,Chung cư,Nội thất đầy đủ,0,1900000000.0
6,70,554,62.0,2,2,Chung cư,Nội thất đầy đủ,0,3150000000.0
14,167,1559,78.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3200000000.0
14,167,1559,53.0,1,1,Chung cư,Hoàn thiện cơ bản,0,2100000000.0
2,13,148,97.0,3,2,Chung cư,,0,4600000000.0
2,13,148,69.0,2,2,Chung cư,Nội thất đầy đủ,0,4450000000.0
2,13,148,74.0,2,2,Officetel,,0,3350000000.0
18,232,2199,42.0,1,1,Chung cư,Bàn giao thô,0,2500000000.0
15,193,1867,70.0,2,2,Chung cư,,0,2950000000.0
7,78,669,68.0,2,2,Chung cư,Nội thất đầy đủ,0,4650000000.0
19,246,2404,89.0,2,2,Chung cư,,0,2400000000.0
8,98,880,73.0,2,2,Chung cư,,1,2380000000.0
15,183,1803,65.0,2,0,Chung cư,,0,3000000000.0
6,68,541,66.0,2,2,Chung cư,,0,3150000000.0
7,81,723,66.0,2,0,Duplex,,0,3500000000.0
7,76,608,76.0,2,2,Chung cư,,1,4000000000.0
7,76,608,76.0,2,2,Chung cư,,1,4000000000.0
9,102,902,33.0,1,1,Chung cư,,0,1650000000.0
1,1,14,51.0,1,1,Chung cư,Nội thất cao cấp,0,6300000000.0
15,184,1810,80.0,2,2,Chung cư,,0,3000000000.0
12,153,1349,58.0,2,1,Chung cư,,0,2280000000.0
12,153,1349,80.0,3,2,Chung cư,Hoàn thiện cơ bản,0,3100000000.0
12,153,1349,50.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1950000000.0
7,78,666,96.0,3,2,Chung cư,,0,5500000000.0
24,312,2755,70.0,2,2,Chung cư,,0,480000000.0
18,225,2122,88.0,2,2,Chung cư,Nội thất đầy đủ,1,3000000000.0
4,32,326,50.0,1,0,Chung cư,,0,3300000000.0
19,249,2454,94.0,2,2,Chung cư,Nội thất cao cấp,0,2300000000.0
14,166,1546,56.0,2,1,Chung cư,,0,2650000000.0
8,98,880,92.0,3,2,Chung cư,,0,2800000000.0
9,102,902,20.0,2,2,Chung cư,,0,1999000000.0
15,193,1864,30.0,2,2,Chung cư,,0,2100000000.0
14,166,1546,79.0,2,2,Chung cư,Nội thất cao cấp,0,3670000000.0
3,29,319,105.0,3,3,Chung cư,Nội thất đầy đủ,0,5500000000.0
7,74,583,97.0,3,2,Chung cư,Nội thất đầy đủ,0,2300000000.0
4,32,326,70.99,2,1,Chung cư,,0,3850000000.0
7,73,576,70.0,2,2,Chung cư,,0,3150000000.0
7,74,588,70.0,2,2,Chung cư,,0,2400000000.0
7,74,588,57.0,2,1,Chung cư,,0,2000000000.0
7,78,666,37.0,1,0,Officetel,Hoàn thiện cơ bản,0,1870000000.0
24,312,2756,75.0,2,2,Chung cư,Hoàn thiện cơ bản,0,4800000000.0
15,193,1864,66.0,2,2,Chung cư,,0,3950000000.0
15,193,1864,66.0,2,2,Chung cư,,0,3950000000.0
19,241,2310,72.0,2,2,Chung cư,,0,1550000000.0
9,107,944,55.0,2,2,Chung cư,,0,4455000000.0
24,312,2756,110.0,3,3,Chung cư,,0,3300000000.0
16,197,1889,80.0,2,2,Chung cư,Nội thất đầy đủ,0,3850000000.0
20,262,2547,84.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2700000000.0
9,107,944,54.0,1,1,Chung cư,,0,2000000000.0
7,74,588,57.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2029999999.9999998
7,79,678,99.0,2,2,Chung cư,Nội thất cao cấp,0,5500000000.0
15,193,1864,66.0,2,2,Chung cư,,1,3950000000.0
6,72,567,76.0,3,2,Chung cư,Nội thất đầy đủ,0,3150000000.0
7,79,687,118.0,3,2,Chung cư,,0,7400000000.0
8,89,827,56.83,2,2,Chung cư,Hoàn thiện cơ bản,1,1350000000.0
8,89,827,75.0,3,0,,,0,1950000000.0
6,68,538,77.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2850000000.0
16,207,1979,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1350000000.0
8,89,827,62.37,2,2,Chung cư,Hoàn thiện cơ bản,0,1620000000.0
20,254,2511,78.0,2,2,Chung cư,Hoàn thiện cơ bản,1,3650000000.0
14,171,1664,83.0,3,0,Chung cư,,0,2870000000.0
19,240,2295,84.0,3,2,Chung cư,Nội thất đầy đủ,0,3100000000.0
15,178,1770,52.0,2,1,Chung cư,,0,2750000000.0
19,240,2295,65.0,2,2,Chung cư,,0,2750000000.0
9,102,902,50.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1950000000.0
8,86,759,73.0,2,2,Chung cư,Nội thất đầy đủ,0,2900000000.0
18,227,2139,70.0,2,2,Chung cư,,0,5700000000.0
14,166,1546,60.0,2,1,Chung cư,,0,3400000000.0
6,70,554,70.0,2,0,Chung cư,Hoàn thiện cơ bản,0,3150000000.0
14,166,1546,61.0,2,0,Chung cư,,0,3250000000.0
16,205,1965,36.0,2,1,Chung cư,Nội thất đầy đủ,0,1400000000.0
19,242,2325,45.0,1,0,,,0,1300000000.0
9,102,902,35.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1300000000.0
12,151,1314,51.0,2,2,Chung cư,,0,1680000000.0
7,78,666,28.0,1,0,Officetel,Hoàn thiện cơ bản,0,1400000000.0
2,13,144,56.0,2,1,Chung cư,,0,3850000000.0
23,304,2719,50.0,2,0,Chung cư,,0,950000000.0
14,166,1546,80.0,2,2,Chung cư,,0,3900000000.0
9,107,944,55.0,2,2,Chung cư,Hoàn thiện cơ bản,0,4500000000.0
2,16,180,61.0,2,2,Chung cư,,0,2200000000.0
8,87,802,58.0,2,1,Chung cư,,1,3200000000.0
2,13,121,51.0,1,1,Chung cư,Nội thất đầy đủ,0,4300000000.0
18,238,2267,30.0,1,0,Chung cư,,0,830000000.0
7,78,669,71.0,2,1,Chung cư,Nội thất đầy đủ,0,3600000000.0
18,227,2149,57.0,2,1,Chung cư,Nội thất cao cấp,0,3580000000.0
2,13,155,120.0,3,2,Chung cư,,0,6150000000.0
8,89,827,57.0,2,2,Chung cư,Hoàn thiện cơ bản,1,1390000000.0
7,78,666,36.9,1,0,Officetel,Hoàn thiện cơ bản,0,1690000000.0
6,71,563,69.8,2,1,Chung cư,Hoàn thiện cơ bản,0,1700000000.0
8,89,832,52.0,2,1,Chung cư,,0,1700000000.0
8,89,827,56.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1450000000.0
8,89,827,62.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1550000000.0
8,89,832,51.0,2,1,Chung cư,Hoàn thiện cơ bản,0,1700000000.0
8,89,827,62.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1470000000.0
11,131,1155,26.0,2,2,Chung cư,,0,920000000.0
19,245,2373,63.0,2,1,Chung cư,,0,3500000000.0
8,86,759,70.0,2,2,"Căn hộ dịch vụ, mini",,0,2560000000.0
9,107,949,60.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2200000000.0
14,166,1526,64.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3700000000.0
10,125,1106,60.0,2,2,Chung cư,,0,1785000000.0
9,99,888,65.0,2,2,Chung cư,,1,2400000000.0
9,102,902,69.0,2,2,Chung cư,Nội thất đầy đủ,0,2600000000.0
14,166,1536,50.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1540000000.0
7,74,583,97.0,3,2,Chung cư,Nội thất đầy đủ,0,2300000000.0
3,21,260,35.6,1,1,Chung cư,Nội thất đầy đủ,0,2150000000.0
3,21,260,39.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1900000000.0
10,124,1101,46.0,1,1,Chung cư,Nội thất cao cấp,0,2100000000.0
13,160,1465,56.0,2,1,,,0,2650000000.0
16,200,1915,87.0,2,2,Chung cư,Nội thất cao cấp,0,3500000000.0
12,146,1259,73.0,2,2,Chung cư,,0,2590000000.0
12,146,1259,44.0,1,1,Chung cư,,0,1100000000.0
6,70,554,90.0,3,2,Chung cư,Nội thất đầy đủ,0,5100000000.0
15,178,1762,64.4,3,1,Chung cư,Hoàn thiện cơ bản,1,2450000000.0
9,104,923,76.0,2,2,Chung cư,Nội thất đầy đủ,0,3800000000.0
8,98,880,74.0,2,2,Chung cư,Nội thất đầy đủ,1,2200000000.0
19,249,2458,90.0,3,2,Chung cư,,0,3000000000.0
19,241,2310,72.0,2,2,Chung cư,,0,3450000000.0
19,243,2341,80.0,2,2,Chung cư,,0,2680000000.0
19,247,2409,68.0,2,2,Chung cư,,0,2950000000.0
10,125,1108,66.0,2,2,Chung cư,,1,1670000000.0
7,76,602,63.0,2,2,Chung cư,,1,1570000000.0
11,133,1168,63.0,2,2,Chung cư,,1,1800000000.0
19,241,2313,71.0,2,0,Chung cư,,1,3350000000.0
9,100,893,69.0,2,2,Chung cư,Hoàn thiện cơ bản,0,4035000000.0
24,312,2756,54.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2890000000.0
8,98,880,93.0,3,2,Chung cư,,0,2750000000.0
24,310,2748,45.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2400000000.0
8,84,740,118.0,3,2,Chung cư,Nội thất đầy đủ,0,2600000000.0
9,104,921,50.0,1,1,Chung cư,Nội thất đầy đủ,0,1730000000.0
12,151,1314,65.0,2,2,Chung cư,Nội thất cao cấp,0,1900000000.0
2,16,180,60.0,2,2,Chung cư,,0,1600000000.0
19,243,2351,75.0,2,2,Chung cư,Nội thất đầy đủ,0,2590000000.0
8,98,880,74.0,2,2,Chung cư,,0,2250000000.0
19,241,2313,71.0,2,2,Chung cư,Nội thất đầy đủ,0,3330000000.0
24,312,2756,49.0,2,0,Chung cư,Bàn giao thô,0,3300000000.0
13,157,1416,80.0,7,6,"Căn hộ dịch vụ, mini",Nội thất cao cấp,0,7400000000.0
4,32,326,80.0,2,2,Chung cư,Nội thất đầy đủ,0,4600000000.0
9,107,944,88.0,3,2,Chung cư,,0,4000000000.0
14,171,1664,59.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2450000000.0
10,113,1018,42.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2230000000.0
10,125,1109,72.0,2,2,Chung cư,,1,5400000000.0
20,260,2536,50.0,2,2,Chung cư,Nội thất đầy đủ,0,1400000000.0
19,247,2409,70.0,2,2,Chung cư,Nội thất cao cấp,1,3000000000.0
19,245,2373,83.0,3,2,Chung cư,Nội thất đầy đủ,0,3900000000.0
9,107,944,42.0,2,0,Chung cư,,0,1650000000.0
11,141,1216,116.0,3,2,Chung cư,Nội thất đầy đủ,0,6500000000.0
9,104,923,42.0,2,0,Chung cư,,1,1650000000.0
5,48,402,80.0,2,2,Chung cư,Nội thất đầy đủ,0,6800000000.0
8,88,814,54.0,2,0,Chung cư,,1,1640000000.0
7,81,717,42.0,2,0,Chung cư,,1,1570000000.0
4,32,326,42.0,2,0,Chung cư,,0,1640000000.0
15,177,1757,35.0,2,0,Chung cư,,1,1460000000.0
16,197,1889,47.0,2,0,Chung cư,,1,1560000000.0
7,78,664,30.0,2,2,Chung cư,,1,1450000000.0
7,78,669,68.0,2,2,Chung cư,Nội thất cao cấp,0,4290000000.0
2,13,148,71.0,2,2,Chung cư,,0,4500000000.0
19,248,2424,53.0,1,0,Chung cư,,1,2500000000.0
19,245,2373,88.8,2,2,Chung cư,Nội thất cao cấp,0,4370000000.0
12,143,1228,65.0,2,2,Chung cư,Nội thất đầy đủ,0,1700000000.0
9,102,902,30.0,1,1,Chung cư,Nội thất cao cấp,0,1500000000.0
9,100,893,51.0,1,1,Chung cư,,0,2150000000.0
9,102,902,59.0,2,2,Chung cư,Nội thất cao cấp,0,1850000000.0
9,102,902,30.0,1,1,Chung cư,Hoàn thiện cơ bản,1,1500000000.0
19,245,2373,63.6,2,1,Chung cư,Nội thất đầy đủ,0,3500000000.0
19,247,2409,96.0,3,2,Chung cư,Nội thất cao cấp,0,3900000000.0
19,245,2373,84.0,3,2,Chung cư,Nội thất đầy đủ,0,3871000000.0
19,247,2409,70.0,2,2,Chung cư,Nội thất cao cấp,0,3000000000.0
17,218,2071,80.0,2,2,Chung cư,Nội thất cao cấp,0,4850000000.0
20,260,2536,50.0,2,2,Chung cư,,1,1410000000.0
20,260,2536,55.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1500000000.0
2,11,116,65.0,2,2,Chung cư,,0,5430000000.0
6,60,491,82.0,2,0,Chung cư,,0,4200000000.0
7,74,589,45.0,1,1,Chung cư,,0,1750000000.0
8,89,832,52.0,2,1,,,0,1720000000.0
5,48,402,80.0,2,2,,,1,6450000000.0
5,55,455,84.0,2,2,Chung cư,Nội thất đầy đủ,0,4600000000.0
20,265,2563,67.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1300000000.0
8,87,802,74.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3750000000.0
8,87,802,58.0,2,2,Chung cư,,0,3200000000.0
10,125,1109,86.0,2,2,Chung cư,,0,7200000000.0
17,221,2100,96.01,3,2,Chung cư,,0,7500000000.0
12,151,1314,60.0,2,2,Chung cư,,0,1950000000.0
18,234,2208,60.0,2,0,Chung cư,,0,1950000000.0
7,74,588,45.0,1,1,Chung cư,,0,2400000000.0
20,265,2563,40.0,1,1,Chung cư,Hoàn thiện cơ bản,0,710000000.0
20,254,2511,46.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1380000000.0
20,254,2511,46.0,1,0,Chung cư,,0,1370000000.0
20,254,2511,46.0,2,1,Chung cư,Hoàn thiện cơ bản,0,1350000000.0
20,265,2563,61.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1200000000.0
14,171,1664,81.0,3,0,Chung cư,,0,3080000000.0
19,240,2295,53.0,2,0,Chung cư,,0,2370000000.0
9,102,902,28.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1670000000.0
10,125,1109,73.0,2,2,Chung cư,,0,5600000000.0
9,102,902,33.0,1,0,Chung cư,,0,1800000000.0
7,74,583,90.0,2,2,Chung cư,Nội thất cao cấp,1,2000000000.0
19,240,2295,53.0,2,0,Chung cư,,0,2550000000.0
19,245,2373,63.0,2,1,Chung cư,Nội thất đầy đủ,0,3450000000.0
18,235,2219,88.0,3,2,,,0,3900000000.0
7,78,666,28.0,1,1,,,0,1490000000.0
24,311,2752,95.0,3,2,Chung cư,,0,1430000000.0
8,89,832,51.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2089999999.9999998
5,45,381,80.0,3,2,Chung cư,Nội thất đầy đủ,0,3650000000.0
8,89,832,51.0,2,2,Chung cư,,0,1690000000.0
15,192,1859,62.0,2,2,Chung cư,,0,3200000000.0
4,32,326,105.01,3,2,Chung cư,,0,4300000000.0
17,217,2065,61.0,2,1,Chung cư,Hoàn thiện cơ bản,0,3400000000.0
9,102,902,67.0,2,0,Chung cư,,0,2400000000.0
9,102,902,80.0,2,2,Chung cư,,0,4500000000.0
19,243,2341,70.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2100000000.0
4,40,357,93.0,3,2,Chung cư,,0,7555000000.0
24,312,2756,73.0,2,2,Chung cư,Nội thất cao cấp,0,2250000000.0
8,89,832,70.0,2,1,Chung cư,Hoàn thiện cơ bản,1,1490000000.0
8,89,832,66.0,2,2,,,0,2100000000.0
23,304,2719,53.01,2,1,Chung cư,,0,960000000.0
8,87,802,107.0,2,2,Duplex,Hoàn thiện cơ bản,0,5500000000.0
7,76,608,56.0,1,1,Chung cư,Nội thất đầy đủ,0,3750000000.0
12,153,1349,58.0,2,1,Chung cư,Hoàn thiện cơ bản,1,2190000000.0
9,102,902,30.0,1,0,Chung cư,Nội thất đầy đủ,1,1370000000.0
2,13,144,50.0,1,1,Chung cư,Nội thất đầy đủ,1,1999000000.0
20,260,2539,52.0,1,1,Chung cư,,0,1900000000.0
7,74,588,57.0,2,2,Chung cư,,1,2020000000.0
24,310,2748,63.55,2,2,Chung cư,,0,3000000000.0
11,133,1168,70.0,2,2,Chung cư,Nội thất đầy đủ,0,3450000000.0
12,153,1349,50.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1900000000.0
13,164,1508,61.0,2,2,Chung cư,Nội thất đầy đủ,0,1700000000.0
20,265,2563,38.0,1,1,Chung cư,,0,660000000.0
9,102,902,42.6,2,1,Chung cư,Nội thất đầy đủ,0,2150000000.0
9,102,902,67.0,2,2,Chung cư,Nội thất cao cấp,0,2565000000.0
9,100,893,50.99,2,2,Chung cư,,0,2000000000.0
9,102,902,30.0,1,1,Chung cư,Nội thất cao cấp,0,1400000000.0
19,245,2373,68.0,2,1,Chung cư,,1,3000000000.0
4,37,349,102.0,3,2,Chung cư,Nội thất cao cấp,0,4099999999.9999995
19,240,2295,84.0,3,2,Chung cư,Nội thất đầy đủ,0,3300000000.0
10,125,1108,63.0,2,0,Chung cư,,0,4300000000.0
14,166,1541,43.5,2,1,,,0,860000000.0
5,49,409,30.0,2,0,Chung cư,,0,1350000000.0
4,37,349,105.0,3,2,Chung cư,Hoàn thiện cơ bản,0,4300000000.0
20,251,2484,60.0,2,2,Chung cư,Nội thất cao cấp,0,2270000000.0
20,251,2484,85.0,3,2,Chung cư,Nội thất đầy đủ,0,3150000000.0
20,251,2484,70.0,2,2,Chung cư,Nội thất đầy đủ,0,2690000000.0
20,251,2484,60.0,2,2,Chung cư,Nội thất cao cấp,0,2300000000.0
20,251,2484,60.0,2,2,Chung cư,Nội thất cao cấp,0,2130000000.0
20,251,2484,60.0,2,2,Chung cư,Nội thất đầy đủ,0,2080000000.0
8,87,802,51.0,1,1,Chung cư,Hoàn thiện cơ bản,1,2600000000.0
14,166,1527,75.0,2,2,Chung cư,,0,1850000000.0
2,17,182,100.0,3,3,Chung cư,Hoàn thiện cơ bản,0,7400000000.0
9,100,893,70.0,2,2,Chung cư,,0,4300000000.0
2,13,155,74.0,2,2,Chung cư,,0,6600000000.0
9,102,902,59.0,2,2,,,0,2300000000.0
9,102,902,100.0,3,2,Chung cư,Hoàn thiện cơ bản,0,6300000000.0
2,13,155,74.0,2,2,Chung cư,Hoàn thiện cơ bản,0,7600000000.0
24,310,2748,47.0,1,1,Chung cư,Nội thất cao cấp,0,2200000000.0
14,166,1546,80.0,2,2,Chung cư,,0,3700000000.0
2,13,155,71.7,2,2,Chung cư,Nội thất đầy đủ,0,7500000000.0
8,89,827,65.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2250000000.0
19,248,2424,77.0,2,2,Chung cư,,0,3400000000.0
19,240,2295,53.0,2,1,Chung cư,,0,2400000000.0
19,245,2373,63.8,2,1,Chung cư,Nội thất đầy đủ,0,3390000000.0
19,249,2458,64.0,2,2,Chung cư,,0,2400000000.0
15,178,1770,54.0,2,1,Chung cư,Nội thất cao cấp,0,3150000000.0
19,245,2373,71.0,2,2,Chung cư,,0,3680000000.0
9,107,944,54.0,2,1,Chung cư,,0,2150000000.0
7,78,666,26.0,1,1,Chung cư,,0,1600000000.0
20,260,2539,78.0,3,0,Chung cư,Nội thất đầy đủ,0,2780000000.0
14,166,1546,80.0,2,2,Chung cư,Hoàn thiện cơ bản,0,4059999999.9999995
19,240,2295,53.0,1,1,Chung cư,Nội thất đầy đủ,1,2450000000.0
7,74,588,48.0,1,1,Chung cư,Hoàn thiện cơ bản,0,2049999999.9999998
24,312,2756,81.0,2,2,Chung cư,Hoàn thiện cơ bản,0,4800000000.0
20,260,2539,78.0,3,2,Chung cư,Nội thất đầy đủ,0,2780000000.0
9,100,893,81.8,3,2,Chung cư,Hoàn thiện cơ bản,1,3500000000.0
20,260,2539,78.0,3,2,Chung cư,Nội thất đầy đủ,0,2780000000.0
19,243,2351,82.0,2,2,Chung cư,,0,2450000000.0
7,76,602,113.0,3,2,Chung cư,,0,4490000000.0
19,245,2373,88.0,2,2,Chung cư,,0,5890000000.0
18,235,2221,45.0,1,1,Chung cư,,1,1790000000.0
15,178,1770,54.0,2,1,Chung cư,,1,2750000000.0
9,102,902,69.0,3,2,Chung cư,Hoàn thiện cơ bản,0,3050000000.0
19,241,2313,62.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2250000000.0
19,245,2373,81.0,2,2,Chung cư,,1,5000000000.0
6,68,541,33.0,1,0,Officetel,,0,1850000000.0
12,143,1227,105.0,3,2,Chung cư,Nội thất đầy đủ,0,2850000000.0
9,104,914,60.0,2,2,Chung cư,Nội thất cao cấp,0,1880000000.0
19,245,2373,84.0,3,2,Chung cư,Nội thất đầy đủ,1,3871000000.0
19,245,2373,81.0,2,2,Chung cư,,1,5000000000.0
6,68,538,88.0,3,2,Chung cư,,1,3090000000.0
7,74,589,46.0,1,1,Chung cư,,0,1760000000.0
8,98,875,60.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1580000000.0
7,74,583,85.0,2,3,Chung cư,Hoàn thiện cơ bản,0,1840000000.0
1,5,47,51.0,2,1,Chung cư,Nội thất cao cấp,1,6900000000.0
8,88,816,35.0,1,1,Chung cư,,0,2300000000.0
6,70,554,65.0,2,2,Chung cư,,0,3150000000.0
4,32,326,81.0,2,2,Chung cư,Nội thất đầy đủ,0,5140000000.0
14,167,1559,53.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2100000000.0
7,79,681,72.0,2,1,Chung cư,Nội thất đầy đủ,0,3700000000.0
2,13,144,35.0,1,1,Chung cư,,0,1790000000.0
8,88,816,52.0,2,1,Chung cư,,0,2500000000.0
2,13,148,71.0,2,2,Chung cư,,0,4099999999.9999995
12,151,1314,53.0,2,1,Chung cư,,0,1300000000.0
2,17,185,85.0,2,2,Chung cư,Nội thất đầy đủ,0,6980000000.0
14,166,1536,64.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1880000000.0
20,260,2539,53.0,1,1,Chung cư,Nội thất đầy đủ,0,1950000000.0
20,260,2539,53.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1950000000.0
20,260,2536,55.0,2,2,Chung cư,Nội thất đầy đủ,0,1480000000.0
20,260,2539,70.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2380000000.0
7,78,666,37.0,1,1,Officetel,Hoàn thiện cơ bản,0,1700000000.0
13,156,1390,66.0,2,2,Chung cư,Nội thất đầy đủ,0,4900000000.0
2,16,180,52.0,2,2,Chung cư,,0,1850000000.0
14,166,1536,62.5,2,2,Chung cư,Hoàn thiện cơ bản,0,1820000000.0
11,133,1167,71.0,2,2,Chung cư,Nội thất đầy đủ,0,3390000000.0
19,240,2295,65.0,2,2,Chung cư,,1,2680000000.0
19,240,2295,53.0,2,0,Chung cư,,0,2400000000.0
19,248,2424,78.0,2,2,Chung cư,Nội thất đầy đủ,0,3500000000.0
7,78,666,27.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1400000000.0
7,78,666,26.7,1,1,Officetel,Hoàn thiện cơ bản,0,1490000000.0
24,312,2756,71.0,2,2,Chung cư,Nội thất đầy đủ,0,3250000000.0
8,89,827,57.0,2,2,Chung cư,Hoàn thiện cơ bản,1,1390000000.0
8,89,827,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1390000000.0
7,73,576,73.0,2,2,Chung cư,,0,3150000000.0
7,78,669,64.0,2,1,Chung cư,,0,4099999999.9999995
7,74,583,85.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2500000000.0
12,151,1314,65.0,2,2,Chung cư,Nội thất đầy đủ,0,2000000000.0
9,102,902,69.0,2,2,Chung cư,Nội thất cao cấp,1,2600000000.0
14,166,1536,86.0,3,2,Chung cư,,0,2400000000.0
20,252,2485,100.0,3,2,"Căn hộ dịch vụ, mini",Hoàn thiện cơ bản,1,790000000.0
14,166,1546,80.0,2,2,Chung cư,,0,3633000000.0
8,88,816,65.0,2,2,Chung cư,Nội thất đầy đủ,0,1880000000.0
12,153,1349,57.0,2,1,Chung cư,,1,2300000000.0
9,100,893,46.2,2,1,Chung cư,,0,539500000.0
20,260,2536,50.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1450000000.0
12,151,1314,65.0,2,2,Chung cư,Nội thất đầy đủ,0,1900000000.0
15,186,1821,105.0,3,2,Chung cư,Nội thất đầy đủ,1,3900000000.0
24,312,2756,94.0,2,2,Chung cư,Nội thất đầy đủ,0,3999000000.0
16,199,1898,65.0,3,1,Chung cư,Hoàn thiện cơ bản,0,2390000000.0
