DistrictId,WardId,StreetId,Size,Rooms,Toilets,Floors,Type,FurnishingSell,Characteristics,Urgent,Price
19,242,2327,30.0,1,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,2700000000.0
15,183,1802,57.0,4,5,3,"Nhà ngõ, hẻm",,Nhà nở hậu,1,5680000000.0
8,97,871,40.6,2,0,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Nhà nở hậu,0,2500000000.0
19,246,2393,79.0,1,0,0,"Nhà mặt phố, mặt tiền",,,0,8800000000.0
15,183,1799,50.0,3,0,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,7490000000.0
14,174,1727,101.0,7,6,2,"Nhà ngõ, hẻm",,,0,4099999999.9999995
14,173,1698,83.0,2,2,0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,4600000000.0
19,250,2465,60.0,4,3,4,"Nhà ngõ, hẻm",,,0,6800000000.0
14,173,1698,95.0,4,3,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,5900000000.0
17,220,2086,66.0,3,0,0,"Nhà ngõ, hẻm",,,0,6200000000.0
14,171,1653,52.0,4,3,4,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,5300000000.0
14,171,1653,52.0,4,3,4,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Hẻm xe hơi,0,5300000000.0
12,152,1321,50.0,3,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3650000000.0
8,96,866,26.0,2,1,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Nhà nở hậu,0,1880000000.0
19,246,2400,25.0,1,1,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,2700000000.0
18,226,2130,52.0,4,4,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,8100000000.0
12,147,1271,63.0,4,6,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,6850000000.0
12,147,1264,36.0,2,0,0,"Nhà ngõ, hẻm",,,0,1550000000.0
14,168,1580,54.0,3,3,3,"Nhà ngõ, hẻm",,,0,4790000000.0
18,233,2205,25.8,2,2,2,"Nhà ngõ, hẻm",,Nhà nở hậu,0,2700000000.0
8,84,748,43.8,5,4,2,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,5650000000.0
7,74,587,92.0,4,5,3,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,9200000000.0
24,310,2748,24.0,2,2,0,"Nhà ngõ, hẻm",,,0,850000000.0
8,97,871,56.0,3,2,2,"Nhà ngõ, hẻm",,Nhà nở hậu,0,3850000000.0
12,147,1266,51.0,4,5,3,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,4530000000.0
18,238,2262,50.0,5,4,3,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,Hẻm xe hơi,0,9000000000.0
17,222,2103,60.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,9000000000.0
16,208,1990,52.0,4,3,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4750000000.0
12,153,1363,60.0,5,5,5,Nhà phố liền kề,Nội thất cao cấp,Hẻm xe hơi,0,6500000000.0
14,170,1647,52.0,2,2,1,"Nhà mặt phố, mặt tiền",,"Hẻm xe hơi,Hiện trạng khác",0,1600000000.0
16,210,2004,59.0,3,0,0,"Nhà mặt phố, mặt tiền",,"Hẻm xe hơi,Nhà nở hậu",0,7900000000.0
14,169,1593,44.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,4280000000.0000005
14,172,1671,80.0,6,5,0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Hẻm xe hơi,0,7500000000.0
12,147,1275,62.5,4,4,4,Nhà phố liền kề,Nội thất cao cấp,Hẻm xe hơi,0,6050000000.0
14,169,1618,58.0,4,4,4,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,5050000000.0
12,148,1280,60.0,4,5,0,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,6650000000.0
12,148,1282,60.0,4,5,3,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5200000000.0
16,205,1967,88.0,6,6,5,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,10500000000.0
8,92,845,36.0,2,2,2,"Nhà ngõ, hẻm",,,0,4099999999.9999995
14,171,1662,72.0,4,5,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8300000000.000001
17,220,2086,57.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8800000000.0
12,152,1325,60.0,4,5,0,"Nhà mặt phố, mặt tiền",,,0,6200000000.0
23,302,2706,20.0,2,1,0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,720000000.0
12,149,1301,75.0,3,0,0,"Nhà ngõ, hẻm",,,1,4850000000.0
20,254,2511,15.0,1,1,1,"Nhà ngõ, hẻm",,,0,450000000.0
16,211,2017,56.0,6,0,0,"Nhà ngõ, hẻm",,,0,5300000000.0
19,243,2339,35.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,3200000000.0
18,233,2207,67.0,5,5,3,"Nhà ngõ, hẻm",,,0,7500000000.0
17,219,2082,23.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,3600000000.0
13,156,1393,65.0,3,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,5900000000.0
12,148,1279,66.0,5,5,0,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,6490000000.0
16,206,1974,36.0,1,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,2600000000.0
16,206,1974,64.0,3,3,3,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",1,5000000000.0
18,235,2220,45.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,3900000000.0
14,172,1672,75.0,4,4,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,5000000000.0
4,43,377,27.0,7,6,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Nhà nở hậu,0,3490000000.0
14,169,1616,40.0,2,2,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3680000000.0
16,199,1903,57.0,6,6,1,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Hiện trạng khác,0,6600000000.0
7,82,729,41.0,3,0,0,"Nhà ngõ, hẻm",,Nhà nở hậu,0,3500000000.0
12,153,1363,24.0,2,3,2,Nhà phố liền kề,Nội thất cao cấp,Hẻm xe hơi,0,1396000000.0
7,74,587,85.0,4,5,3,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,8900000000.0
12,151,1316,32.0,2,2,2,"Nhà ngõ, hẻm",,,0,3600000000.0
16,208,1990,51.0,4,0,0,"Nhà ngõ, hẻm",,,0,7500000000.0
16,205,1965,120.0,5,5,5,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,12800000000.0
23,306,2732,12.0,2,2,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,340000000.0
18,235,2223,40.0,2,0,0,"Nhà ngõ, hẻm",,,0,4090000000.0
19,250,2478,64.0,4,4,0,Nhà phố liền kề,,Hẻm xe hơi,0,4650000000.0
16,210,2009,28.5,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,3050000000.0
12,150,1304,45.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4500000000.0
1,6,62,40.0,4,0,0,"Nhà mặt phố, mặt tiền",,,0,9000000000.0
20,253,2500,68.0,3,3,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,890000000.0
12,148,1280,64.0,4,5,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,6690000000.0
20,259,2529,12.0,4,4,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,530000000.0
15,179,1771,50.0,3,3,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,5300000000.0
19,243,2338,88.0,5,5,4,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,8590000000.0
16,199,1903,51.0,3,3,2,"Nhà ngõ, hẻm",Nội thất cao cấp,Nhà nở hậu,0,6350000000.0
19,245,2377,49.0,4,4,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,4800000000.0
9,105,926,90.0,3,4,2,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Hẻm xe hơi,0,11000000000.0
14,169,1590,68.0,6,4,3,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,Hẻm xe hơi,0,9000000000.0
9,108,972,60.0,2,1,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Nhà nở hậu,0,1850000000.0
15,181,1784,44.4,5,4,4,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,7800000000.0
15,182,1789,78.0,4,0,4,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,7000000000.0
7,76,615,21.2,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Nhà nở hậu,0,2800000000.0
15,181,1784,60.0,9,6,5,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,6999000000.0
24,310,2748,24.0,2,0,2,"Nhà ngõ, hẻm",,Nhà nở hậu,0,850000000.0
14,169,1595,56.0,2,0,0,"Nhà mặt phố, mặt tiền",,,0,4000000000.0
15,181,1786,110.01,2,1,1,"Nhà ngõ, hẻm",,,0,7300000000.0
6,65,512,76.0,2,2,2,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,,0,11500000000.0
14,169,1621,36.0,3,2,2,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,2850000000.0
3,26,311,37.3,4,4,0,"Nhà ngõ, hẻm",,,0,6600000000.0
18,230,2184,57.0,3,2,0,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,7400000000.0
16,206,1974,21.0,2,1,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Hiện trạng khác",0,2200000000.0
18,228,2158,60.0,2,2,0,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,6500000000.0
12,147,1271,63.0,4,0,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,6850000000.0
14,171,1656,88.0,10,6,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,6000000000.0
12,147,1266,33.0,4,3,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,3690000000.0
12,148,1282,56.0,4,5,5,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,6150000000.0
16,198,1892,28.5,2,2,1,"Nhà ngõ, hẻm",,Nhà nở hậu,0,3250000000.0
12,153,1347,43.7,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,3480000000.0
10,116,1039,35.0,4,3,4,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,7400000000.0
19,246,2400,46.0,1,0,0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,7000000000.0
9,107,944,75.0,3,4,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,6600000000.0
17,217,2066,50.0,5,5,3,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,11800000000.0
14,166,1543,50.0,2,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4300000000.0
20,262,2546,80.0,2,2,0,"Nhà ngõ, hẻm",,,1,1450000000.0
7,81,720,48.0,2,2,2,"Nhà ngõ, hẻm",,,0,3700000000.0
6,71,563,68.0,4,4,3,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,10800000000.0
10,126,1114,22.0,3,0,0,"Nhà ngõ, hẻm",,,0,3800000000.0
8,85,749,100.0,6,3,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,1,11590000000.0
9,99,887,71.4,2,1,0,"Nhà ngõ, hẻm",,,0,3990000000.0
19,246,2404,20.0,2,2,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,2250000000.0
7,81,717,73.0,2,2,1,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Nhà nở hậu,0,7100000000.0
9,109,985,62.0,3,3,0,"Nhà mặt phố, mặt tiền",,,0,10500000000.0
9,103,911,60.0,5,0,3,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,3990000000.0
15,176,1755,30.0,4,0,0,"Nhà ngõ, hẻm",,,0,2850000000.0
9,107,949,70.0,3,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3300000000.0
16,208,1989,60.0,4,5,5,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,7800000000.0
20,253,2491,95.0,3,3,0,"Nhà mặt phố, mặt tiền",,"Hẻm xe hơi,Nhà nở hậu",0,750000000.0
7,81,725,15.0,1,1,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,790000000.0
9,103,912,52.0,5,0,2,Nhà phố liền kề,,Hẻm xe hơi,0,3950000000.0
16,206,1968,50.0,4,5,5,Nhà phố liền kề,Nội thất cao cấp,,0,7260000000.0
17,218,2072,37.0,3,0,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,6850000000.0
9,99,887,60.0,4,5,0,"Nhà mặt phố, mặt tiền",,,0,8700000000.0
9,109,984,68.0,2,2,1,"Nhà ngõ, hẻm",,,0,5000000000.0
20,265,2555,72.0,4,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,1,1900000000.0
12,147,1269,85.0,2,1,2,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,,0,5950000000.0
18,235,2220,33.25,2,1,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4099999999.9999995
14,171,1662,85.0,5,3,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,6200000000.0
16,205,1967,29.5,2,1,0,"Nhà ngõ, hẻm",,,0,1850000000.0
17,217,2062,72.6,5,4,0,"Nhà ngõ, hẻm",,,0,12000000000.0
12,147,1267,60.0,2,1,1,"Nhà ngõ, hẻm",,,0,3200000000.0
19,245,2378,117.0,2,2,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,1,14000000000.0
16,203,1950,64.0,4,4,4,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8100000000.0
19,246,2405,81.0,5,0,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,7000000000.0
13,165,1514,60.0,3,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,1,4200000000.0
7,79,678,72.0,8,6,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,6400000000.0
15,183,1799,80.0,3,3,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu,Nhà tóp hậu",0,6000000000.0
17,213,2034,69.0,5,5,4,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,10950000000.0
22,288,2628,121.0,2,1,1,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,,0,2300000000.0
22,288,2628,40.0,2,1,1,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,,0,1550000000.0
9,107,949,60.0,3,0,0,"Nhà ngõ, hẻm",,,0,4000000000.0
17,222,2104,68.0,3,3,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,6700000000.0
9,109,986,70.0,3,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,4750000000.0
16,203,1949,70.0,5,0,0,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,6000000000.0
19,244,2357,120.0,10,0,4,Nhà phố liền kề,,"Hẻm xe hơi,Nhà nở hậu",0,10500000000.0
7,73,579,45.7,3,0,0,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,6700000000.0
19,240,2304,52.0,3,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3700000000.0
19,246,2404,80.0,2,0,0,"Nhà mặt phố, mặt tiền",,,1,10300000000.0
12,147,1266,50.0,4,4,4,Nhà phố liền kề,Nội thất đầy đủ,Hẻm xe hơi,0,4800000000.0
14,169,1621,50.0,4,5,3,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,5500000000.0
17,223,2112,18.0,2,3,3,"Nhà ngõ, hẻm",,Nhà nở hậu,0,2400000000.0
12,144,1238,48.0,3,1,0,"Nhà ngõ, hẻm",,,0,2500000000.0
8,84,742,60.0,4,4,4,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5950000000.0
20,265,2560,12.8,1,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,550000000.0
20,266,2572,59.99,1,1,0,"Nhà ngõ, hẻm",,,0,1300000000.0
6,66,516,15.0,1,0,1,"Nhà ngõ, hẻm",,,0,1580000000.0
19,242,2330,38.0,2,2,2,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,4300000000.0
20,265,2562,30.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,750000000.0
16,206,1968,38.0,2,2,0,"Nhà ngõ, hẻm",,,0,3580000000.0
12,147,1269,36.0,2,2,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,1,2250000000.0
16,211,2014,25.0,3,0,3,"Nhà ngõ, hẻm",,,0,2500000000.0
12,152,1321,61.7,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5900000000.0
16,197,1889,54.3,2,0,0,"Nhà ngõ, hẻm",,,0,4600000000.0
9,107,949,84.0,4,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,4900000000.0
19,246,2400,35.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,1,3700000000.0
3,26,306,29.0,2,2,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,3650000000.0
18,225,2122,55.0,2,2,2,"Nhà ngõ, hẻm",,,0,4200000000.0
12,152,1321,27.0,2,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,1130000000.0
14,170,1649,25.0,2,1,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,1600000000.0
14,173,1686,100.0,4,0,4,"Nhà mặt phố, mặt tiền",,,0,12600000000.0
16,197,1883,10.0,1,1,0,"Nhà ngõ, hẻm",,,0,1800000000.0
4,39,355,8.0,1,1,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Nhà nở hậu,0,1120000000.0
16,211,2014,25.2,3,0,0,"Nhà ngõ, hẻm",,,0,2500000000.0
16,200,1913,72.0,2,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,7200000000.0
7,82,733,44.8,7,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,7200000000.0
18,236,2225,60.0,5,5,4,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,10000000000.0
18,225,2121,70.0,3,0,0,"Nhà mặt phố, mặt tiền",,,0,6900000000.0
18,239,2278,102.0,3,2,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8000000000.0
18,229,2161,83.0,2,2,2,"Nhà mặt phố, mặt tiền",,Nhà nở hậu,0,12000000000.0
10,125,1103,28.0,4,4,5,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,10000000000.0
23,295,2654,10.0,2,2,0,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,355000000.0
14,172,1670,56.0,4,4,0,Nhà phố liền kề,,Hẻm xe hơi,0,6500000000.0
15,191,1842,44.3,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Nhà nở hậu,0,5500000000.0
16,206,1974,10.0,2,2,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,,1,1970000000.0
8,87,785,80.0,2,3,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Hiện trạng khác",0,6500000000.0
18,232,2197,40.0,4,4,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,3900000000.0
8,87,802,60.0,2,0,3,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,5500000000.0
7,79,681,76.8,4,0,0,"Nhà ngõ, hẻm",,,0,3350000000.0
20,260,2539,75.0,3,3,0,Nhà phố liền kề,Nội thất cao cấp,,0,6500000000.0
20,260,2539,91.0,3,2,0,Nhà phố liền kề,Nội thất cao cấp,,0,8600000000.0
12,147,1269,58.0,4,5,3,"Nhà ngõ, hẻm",,,0,5790000000.0
17,222,2105,54.0,4,4,2,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,1,4900000000.0
19,246,2393,64.0,6,3,3,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Nhà nở hậu,0,10800000000.0
14,170,1649,32.0,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,2750000000.0
16,198,1895,16.0,2,2,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,2580000000.0
10,116,1036,52.0,6,0,0,"Nhà ngõ, hẻm",,,0,10000000000.0
16,208,1990,18.0,2,1,3,"Nhà mặt phố, mặt tiền",,,0,2200000000.0
15,191,1842,44.3,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,5500000000.0
23,299,2684,72.0,2,2,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Nhà nở hậu,1,3000000000.0
3,25,282,46.0,3,3,2,"Nhà ngõ, hẻm",,,1,8800000000.0
7,73,576,85.0,4,0,0,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,8000000000.0
16,205,1966,75.0,2,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,7400000000.0
12,147,1269,17.5,2,2,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,740000000.0
15,184,1805,30.0,3,3,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,2550000000.0
12,143,1232,39.0,3,2,1,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,2700000000.0
16,204,1955,38.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,4050000000.0
24,310,2749,60.0,2,0,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3500000000.0
15,181,1784,24.0,2,2,3,"Nhà ngõ, hẻm",Bàn giao thô,,0,2100000000.0
19,242,2323,57.0,4,0,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,5000000000.0
15,180,1780,22.0,1,1,0,"Nhà ngõ, hẻm",,,0,1950000000.0
15,182,1789,27.0,2,2,1,"Nhà ngõ, hẻm",,Nhà nở hậu,0,3180000000.0
15,178,1762,20.0,3,3,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,2550000000.0
14,171,1664,60.0,4,4,0,"Nhà ngõ, hẻm",,,0,3300000000.0
1,10,113,20.0,2,2,2,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,3200000000.0
6,68,533,30.0,4,3,3,"Nhà mặt phố, mặt tiền",,,0,5500000000.0
15,182,1795,65.0,4,6,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,9950000000.0
5,46,395,38.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,2100000000.0
10,125,1108,45.0,4,0,0,"Nhà ngõ, hẻm",,,0,6990000000.0
16,198,1894,27.0,2,3,1,"Nhà ngõ, hẻm",,,0,3700000000.0
24,312,2755,80.0,5,6,4,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,Hẻm xe hơi,0,8500000000.0
19,249,2456,120.0,3,2,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8000000000.0
16,208,1991,60.0,3,0,0,"Nhà ngõ, hẻm",,,0,3800000000.0
14,174,1718,40.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,2300000000.0
8,89,829,38.0,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,2700000000.0
15,193,1867,46.2,1,2,0,"Nhà ngõ, hẻm",,,0,9000000000.0
14,171,1656,120.0,2,2,0,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Hiện trạng khác",0,6300000000.0
7,82,735,60.0,1,0,0,"Nhà mặt phố, mặt tiền",,,0,6700000000.0
16,197,1889,12.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,2100000000.0
14,166,1535,72.0,5,4,4,"Nhà mặt phố, mặt tiền",,,0,7300000000.0
14,174,1726,40.0,2,2,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,1930000000.0
18,233,2205,28.0,3,3,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,3190000000.0
18,235,2221,60.0,4,5,5,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,9500000000.0
14,172,1670,56.0,5,4,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,6000000000.0
18,235,2214,23.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,3250000000.0
17,216,2053,24.6,3,0,0,"Nhà ngõ, hẻm",,,0,5100000000.0
9,102,902,108.0,3,2,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4400000000.0
24,309,2747,96.0,4,3,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5650000000.0
16,204,1955,70.0,4,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,6690000000.0
16,204,1955,70.0,4,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,6690000000.0
16,199,1903,50.0,3,3,2,"Nhà ngõ, hẻm",Nội thất cao cấp,Nhà nở hậu,0,6350000000.0
18,226,2130,49.0,3,4,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3190000000.0
18,235,2223,52.0,6,6,6,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,7500000000.0
24,309,2747,105.0,3,4,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5500000000.0
14,174,1727,40.0,2,0,0,"Nhà ngõ, hẻm",,,0,2350000000.0
18,239,2289,65.0,4,5,5,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,12300000000.0
24,310,2748,72.0,2,1,0,"Nhà ngõ, hẻm",,,0,2880000000.0
