price,area,bedroom,toilet,district,province
2900000000.0,56.0,2.0,2.0,Văn Giang,Hưng Yên
16219999999.999998,115.0,5.0,5.0,Thường Tín,Hà Nội
7500000000.0,126.0,4.0,4.0,Nhơn Trạch,Đồng Nai
20000000000.0,80.0,2.0,2.0,Hà Đông,Hà Nội
3920000000.0,80.0,2.0,2.0,Quận 9,Hồ Chí Minh
13500000000.0,98.0,2.0,2.0,Quận 10,Hồ Chí Minh
16600000000.000002,164.8,3.0,3.0,Bắc Từ Liêm,Hà Nội
13500000000.0,96.0,2.0,2.0,Quận 9,Hồ Chí Minh
6300000000.0,39.0,5.0,1.0,Hoàng Mai,Hà Nội
5100000000.0,120.0,3.0,2.0,Quận 7,Hồ Chí Minh
2950000000.0,70.0,2.0,2.0,Hà Đông,Hà Nội
5600000000.0,31.0,3.0,4.0,Long Biên,Hà Nội
18000000000.0,87.0,4.0,4.0,Thanh Khê,Đà Nẵng
1350000000.0,30.0,1.0,1.0,Quận 9,Hồ Chí Minh
2280000000.0,51.0,2.0,1.0,Quận 2,Hồ Chí Minh
6600000000.0,65.0,2.0,2.0,Long Biên,Hà Nội
9500000000.0,107.0,3.0,2.0,Cầu Giấy,Hà Nội
6500000000.0,93.0,3.0,2.0,Bình Thạnh,Hồ Chí Minh
9500000000.0,118.2,3.0,2.0,Bắc Từ Liêm,Hà Nội
2430000000.0,110.3,2.0,2.0,Văn Giang,Hưng Yên
7400000000.0,44.0,1.0,1.0,Tây Hồ,Hà Nội
3500000000.0,98.0,3.0,2.0,Long Biên,Hà Nội
4690000000.0,70.0,2.0,2.0,Bình Tân,Hồ Chí Minh
3800000000.0,70.0,2.0,2.0,Gia Lâm,Hà Nội
11200000000.0,56.0,2.0,2.0,Quận 10,Hồ Chí Minh
2600000000.0,72.0,2.0,1.0,Long Biên,Hà Nội
8100000000.0,153.0,5.0,3.0,Long Biên,Hà Nội
28600000000.0,126.0,2.0,2.0,Tân Phú,Hồ Chí Minh
33000000000.0,180.7,4.0,4.0,Tây Hồ,Hà Nội
7680000000.0,45.0,4.0,3.0,Đống Đa,Hà Nội
3900000000.0,71.22,2.0,2.0,Thanh Xuân,Hà Nội
9900000000.0,80.0,12.0,12.0,Đống Đa,Hà Nội
12900000000.0,58.0,5.0,6.0,Đống Đa,Hà Nội
6800000000.0,40.0,6.0,1.0,Đống Đa,Hà Nội
6000000000.0,76.0,1.0,2.0,Tây Hồ,Hà Nội
2400000000.0,141.0,2.0,2.0,Bình Chánh,Hồ Chí Minh
5200000000.0,100.0,2.0,2.0,Nha Trang,Khánh Hòa
5240000000.0,63.7,2.0,2.0,Nam Từ Liêm,Hà Nội
3150000000.0,42.0,1.0,1.0,Gia Lâm,Hà Nội
7300000000.0,75.3,2.0,2.0,Quận 2,Hồ Chí Minh
2400000000.0,141.0,2.0,2.0,Bình Chánh,Hồ Chí Minh
9200000000.0,91.2,4.0,5.0,Nhà Bè,Hồ Chí Minh
2880000000.0,42.0,1.0,1.0,Hoài Đức,Hà Nội
10000000000.0,138.0,3.0,2.0,Bình Thạnh,Hồ Chí Minh
2600000000.0,141.0,2.0,2.0,Bình Chánh,Hồ Chí Minh
6700000000.0,90.74,2.0,2.0,Tây Hồ,Hà Nội
18000000000.0,235.0,3.0,3.0,Quận 2,Hồ Chí Minh
1400000000.0,80.0,2.0,2.0,Quy Nhơn,Bình Định
7680000000.0,71.0,6.0,7.0,Nhà Bè,Hồ Chí Minh
15000000000.0,58.0,2.0,2.0,Quận 10,Hồ Chí Minh
6360000000.0,95.0,2.0,2.0,Nha Trang,Khánh Hòa
8500000000.0,144.3,3.0,2.0,Tây Hồ,Hà Nội
8300000000.000001,125.0,1.0,1.0,Hai Bà Trưng,Hà Nội
1500000000.0,132.0,2.0,2.0,Yên Thủy,Hòa Bình
12700000000.0,60.0,6.0,5.0,Long Biên,Hà Nội
10000000000.0,75.0,4.0,4.0,Thủy Nguyên,Hải Phòng
2390000000.0,68.0,2.0,2.0,Quận 12,Hồ Chí Minh
9500000000.0,94.0,2.0,2.0,Quận 1,Hồ Chí Minh
3290000000.0,63.0,4.0,5.0,Phú Nhuận,Hồ Chí Minh
4980000000.0,32.0,3.0,3.0,Hai Bà Trưng,Hà Nội
15800000000.0,62.0,4.0,4.0,Thanh Trì,Hà Nội
2850000000.0,50.0,1.0,1.0,Gia Lâm,Hà Nội
3700000000.0,67.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
15800000000.0,62.0,4.0,4.0,Thanh Trì,Hà Nội
16500000000.0,39.0,1.0,1.0,Quận 10,Hồ Chí Minh
2500000000.0,60.0,2.0,1.0,Gia Lâm,Hà Nội
5000000000.0,77.0,2.0,1.0,Bình Thạnh,Hồ Chí Minh
1750000000.0,75.0,2.0,1.0,Vũng Tàu,Bà Rịa Vũng Tàu
13500000000.0,84.0,3.0,3.0,Quận 9,Hồ Chí Minh
8000000000.0,152.0,3.0,2.0,Bình Thạnh,Hồ Chí Minh
32000000000.0,95.0,4.0,4.0,Quận 2,Hồ Chí Minh
2490000000.0,88.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
5600000000.0,50.0,4.0,3.0,Quận 2,Hồ Chí Minh
16300000000.0,84.0,2.0,2.0,Gia Lâm,Hà Nội
1780000000.0,67.0,2.0,1.0,Vũng Tàu,Bà Rịa Vũng Tàu
6150000000.0,60.4,3.0,2.0,Quận 2,Hồ Chí Minh
5000000000.0,84.0,2.0,2.0,Cầu Giấy,Hà Nội
18500000000.0,243.0,4.0,3.0,Bình Thạnh,Hồ Chí Minh
26000000000.0,110.8,3.0,4.0,Quận 2,Hồ Chí Minh
3450000000.0,34.0,3.0,2.0,Bình Tân,Hồ Chí Minh
6300000000.0,100.6,2.0,2.0,Bình Thạnh,Hồ Chí Minh
6800000000.0,71.0,2.0,2.0,Quận 2,Hồ Chí Minh
1750000000.0,34.0,1.0,1.0,Hạ Long,Quảng Ninh
2350000000.0,95.0,3.0,3.0,Dĩ An,Bình Dương
3890000000.0,67.0,2.0,2.0,Văn Giang,Hưng Yên
1050000000.0,150.0,2.0,2.0,Điện Bàn,Quảng Nam
7700000000.0,131.0,3.0,2.0,Bình Thạnh,Hồ Chí Minh
14000000000.0,108.0,4.0,5.0,Quận 7,Hồ Chí Minh
9500000000.0,32.0,3.0,3.0,Phú Nhuận,Hồ Chí Minh
16200000000.0,90.0,4.0,4.0,Quận 7,Hồ Chí Minh
4099999999.9999995,68.0,2.0,2.0,Quận 2,Hồ Chí Minh
4250000000.0,56.0,2.0,2.0,Quận 2,Hồ Chí Minh
15000000000.0,144.0,2.0,2.0,Quận 7,Hồ Chí Minh
5500000000.0,95.0,2.0,2.0,Thủ Dầu Một,Bình Dương
2500000000.0,60.0,2.0,1.0,Gia Lâm,Hà Nội
11600000000.0,95.0,2.0,2.0,Long Biên,Hà Nội
15000000000.0,68.0,2.0,2.0,Hà Đông,Hà Nội
16989999999.999998,65.0,4.0,6.0,Long Biên,Hà Nội
5950000000.0,50.0,1.0,1.0,Thanh Xuân,Hà Nội
6500000000.0,52.0,4.0,3.0,Nhà Bè,Hồ Chí Minh
18000000000.0,126.0,5.0,6.0,Quận 7,Hồ Chí Minh
14200000000.0,45.0,5.0,5.0,Quận 10,Hồ Chí Minh
850000000.0,31.0,1.0,1.0,Thanh Xuân,Hà Nội
13500000000.0,144.0,2.0,2.0,Tân Phú,Hồ Chí Minh
5900000000.0,100.0,2.0,2.0,Sa Pa,Lào Cai
14000000000.0,102.0,4.0,5.0,Quận 7,Hồ Chí Minh
9000000000.0,70.0,1.0,1.0,Long Biên,Hà Nội
9200000000.0,92.0,4.0,5.0,Quận 7,Hồ Chí Minh
2900000000.0,60.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
4320000000.0,50.0,4.0,5.0,Quận 12,Hồ Chí Minh
3500000000.0,30.0,1.0,1.0,Long Biên,Hà Nội
7600000000.0,100.0,4.0,5.0,Nhà Bè,Hồ Chí Minh
14500000000.0,120.0,4.0,6.0,Quận 7,Hồ Chí Minh
4650000000.0,34.0,3.0,4.0,Nam Từ Liêm,Hà Nội
1400000000.0,80.0,2.0,2.0,Nghi Sơn,Thanh Hóa
5600000000.0,160.0,3.0,3.0,Quận 12,Hồ Chí Minh
30500000000.0,90.0,2.0,2.0,Gia Lâm,Hà Nội
4300000000.0,30.0,3.0,5.0,Long Biên,Hà Nội
1700000000.0,70.0,2.0,2.0,Dĩ An,Bình Dương
2600000000.0,60.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
27500000000.0,150.0,2.0,2.0,Quận 7,Hồ Chí Minh
12300000000.0,60.0,2.0,2.0,Hoàng Mai,Hà Nội
5900000000.0,52.0,4.0,3.0,Nhà Bè,Hồ Chí Minh
18000000000.0,162.0,12.0,8.0,Quận 9,Hồ Chí Minh
5800000000.0,51.0,3.0,3.0,Long Biên,Hà Nội
8199999999.999999,35.0,3.0,3.0,Hai Bà Trưng,Hà Nội
15000000000.0,119.0,4.0,3.0,Quận 9,Hồ Chí Minh
18000000000.0,60.0,6.0,6.0,Thanh Xuân,Hà Nội
10250000000.0,106.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
5790000000.0,36.0,3.0,3.0,Long Biên,Hà Nội
18500000000.0,102.0,5.0,5.0,Hà Đông,Hà Nội
2600000000.0,60.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
6500000000.0,55.0,4.0,5.0,Nhà Bè,Hồ Chí Minh
13900000000.0,70.0,4.0,4.0,Long Biên,Hà Nội
5500000000.0,75.0,2.0,2.0,Phú Nhuận,Hồ Chí Minh
2870000000.0,63.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
28000000000.0,108.0,2.0,2.0,Quận 1,Hồ Chí Minh
20000000000.0,162.5,3.0,3.0,Quận 9,Hồ Chí Minh
1240000000.0,35.0,1.0,1.0,Dĩ An,Bình Dương
7000000000.0,115.0,3.0,2.0,Quận 2,Hồ Chí Minh
5600000000.0,32.0,3.0,3.0,Hai Bà Trưng,Hà Nội
5040000000.0,72.0,2.0,2.0,Thanh Xuân,Hà Nội
11000000000.0,72.0,4.0,5.0,Quận 7,Hồ Chí Minh
17990000000.0,87.0,4.0,6.0,Gia Lâm,Hà Nội
8300000000.000001,61.0,4.0,4.0,Bình Thạnh,Hồ Chí Minh
5800000000.0,32.0,3.0,3.0,Hoàng Mai,Hà Nội
10200000000.0,64.0,4.0,5.0,Bình Thạnh,Hồ Chí Minh
33000000000.0,220.5,5.0,5.0,Quận 7,Hồ Chí Minh
3100000000.0,67.0,2.0,2.0,Quận 9,Hồ Chí Minh
9300000000.0,66.0,4.0,3.0,Bình Thạnh,Hồ Chí Minh
2450000000.0,27.0,3.0,3.0,Hoàng Mai,Hà Nội
2880000000.0,88.0,2.0,1.0,Thanh Khê,Đà Nẵng
13000000000.0,80.0,5.0,4.0,Quận 9,Hồ Chí Minh
2990000000.0,84.0,2.0,1.0,Long Biên,Hà Nội
6000000000.0,60.0,4.0,3.0,Phú Nhuận,Hồ Chí Minh
5880000000.0,125.0,8.0,6.0,Đông Anh,Hà Nội
14200000000.0,100.0,4.0,5.0,Bình Thạnh,Hồ Chí Minh
11700000000.0,105.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
1850000000.0,73.0,2.0,2.0,Quận 12,Hồ Chí Minh
14200000000.0,105.0,2.0,2.0,Lê Chân,Hải Phòng
12000000000.0,85.0,4.0,5.0,Quận 7,Hồ Chí Minh
4800000000.0,36.0,3.0,4.0,Long Biên,Hà Nội
7800000000.0,68.0,5.0,4.0,Bình Thạnh,Hồ Chí Minh
31000000000.0,93.5,2.0,2.0,Quận 1,Hồ Chí Minh
3700000000.0,60.0,2.0,2.0,Gia Lâm,Hà Nội
2630000000.0,63.0,5.0,5.0,Tân Bình,Hồ Chí Minh
31500000000.0,94.0,2.0,2.0,Quận 1,Hồ Chí Minh
4050000000.0,30.0,3.0,3.0,Hà Đông,Hà Nội
5100000000.0,61.0,3.0,3.0,Phú Nhuận,Hồ Chí Minh
8700000000.0,67.0,7.0,2.0,Bình Thạnh,Hồ Chí Minh
9600000000.0,105.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
8900000000.0,180.0,3.0,3.0,Quận 12,Hồ Chí Minh
4500000000.0,100.0,2.0,2.0,Mê Linh,Hà Nội
2250000000.0,55.0,1.0,1.0,Quận 9,Hồ Chí Minh
1900000000.0,20.0,2.0,2.0,Hai Bà Trưng,Hà Nội
6200000000.0,105.0,2.0,2.0,Quận 2,Hồ Chí Minh
5860000000.0,110.0,2.0,2.0,Thủy Nguyên,Hải Phòng
23000000000.0,240.0,3.0,4.0,Bình Chánh,Hồ Chí Minh
5200000000.0,86.0,2.0,2.0,Đông Anh,Hà Nội
4099999999.9999995,75.0,2.0,2.0,Nha Trang,Khánh Hòa
2950000000.0,55.0,2.0,1.0,Nam Từ Liêm,Hà Nội
2000000000.0,36.0,3.0,3.0,Lê Chân,Hải Phòng
2500000000.0,33.0,4.0,3.0,Hà Đông,Hà Nội
1500000000.0,46.0,1.0,1.0,Thuận An,Bình Dương
8690000000.0,110.0,2.0,2.0,Bình Chánh,Hồ Chí Minh
32500000000.0,90.0,8.0,9.0,Quận 3,Hồ Chí Minh
1350000000.0,43.0,1.0,1.0,Thuận An,Bình Dương
1800000000.0,102.3,2.0,2.0,Củ Chi,Hồ Chí Minh
7100000000.0,105.0,2.0,2.0,Quận 8,Hồ Chí Minh
6400000000.0,88.6,3.0,2.0,Quận 9,Hồ Chí Minh
33000000000.0,160.0,14.0,15.0,Phú Nhuận,Hồ Chí Minh
14800000000.0,66.0,19.0,19.0,Hai Bà Trưng,Hà Nội
5650000000.0,72.4,3.0,3.0,Hà Đông,Hà Nội
560000000.0,159.0,3.0,3.0,Bảo Lâm,Lâm Đồng
5380000000.0,128.0,3.0,2.0,Hà Đông,Hà Nội
1700000000.0,51.3,2.0,2.0,Dĩ An,Bình Dương
3600000000.0,31.0,3.0,3.0,Hà Đông,Hà Nội
11660000000.0,162.0,3.0,3.0,Quận 9,Hồ Chí Minh
8600000000.0,180.0,3.0,3.0,Sơn Trà,Đà Nẵng
6700000000.0,34.0,1.0,1.0,Hà Đông,Hà Nội
7950000000.0,43.0,5.0,5.0,Nam Từ Liêm,Hà Nội
4750000000.0,45.0,3.0,3.0,Thanh Khê,Đà Nẵng
7430000000.0,94.0,2.0,2.0,Ba Đình,Hà Nội
6400000000.0,85.0,2.0,2.0,Quận 5,Hồ Chí Minh
6500000000.0,80.0,5.0,5.0,Thủ Đức,Hồ Chí Minh
13200000000.0,100.0,2.0,2.0,Văn Giang,Hưng Yên
6500000000.0,42.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
3900000000.0,57.2,1.0,1.0,Bình Thạnh,Hồ Chí Minh
20500000000.0,200.0,4.0,5.0,Quận 9,Hồ Chí Minh
4250000000.0,85.0,3.0,2.0,Quận 2,Hồ Chí Minh
19500000000.0,175.5,4.0,3.0,Quận 9,Hồ Chí Minh
13440000000.0,84.0,1.0,1.0,Nam Từ Liêm,Hà Nội
5400000000.0,86.0,3.0,2.0,Nam Từ Liêm,Hà Nội
1550000000.0,55.0,2.0,1.0,Dĩ An,Bình Dương
5200000000.0,120.0,3.0,3.0,Quận 7,Hồ Chí Minh
2450000000.0,50.0,1.0,1.0,Quận 9,Hồ Chí Minh
27000000000.0,176.0,10.0,10.0,Tân Phú,Hồ Chí Minh
3150000000.0,67.0,2.0,2.0,Quận 9,Hồ Chí Minh
5800000000.0,118.0,3.0,2.0,Quận 7,Hồ Chí Minh
1650000000.0,55.0,2.0,1.0,Dĩ An,Bình Dương
2000000000.0,55.0,1.0,1.0,Quận 9,Hồ Chí Minh
24000000000.0,65.0,2.0,2.0,Hai Bà Trưng,Hà Nội
390000000.0,90.0,2.0,1.0,Gò Dầu,Tây Ninh
8500000000.0,128.0,3.0,2.0,Quận 7,Hồ Chí Minh
20000000000.0,162.5,3.0,3.0,Quận 9,Hồ Chí Minh
7000000000.0,122.0,3.0,2.0,Thanh Xuân,Hà Nội
28000000000.0,100.0,2.0,2.0,Quận 1,Hồ Chí Minh
3900000000.0,33.0,4.0,3.0,Bình Thạnh,Hồ Chí Minh
18000000000.0,136.0,4.0,5.0,Quận 9,Hồ Chí Minh
10000000000.0,100.0,2.0,2.0,Quận 9,Hồ Chí Minh
10200000000.0,60.0,3.0,3.0,Quận 3,Hồ Chí Minh
4300000000.0,124.0,2.0,2.0,Phan Thiết,Bình Thuận
15600000000.0,82.0,6.0,5.0,Hà Đông,Hà Nội
9600000000.0,40.5,7.0,4.0,Hai Bà Trưng,Hà Nội
23500000.0,66.0,2.0,2.0,Thường Tín,Hà Nội
3500000000.0,71.0,2.0,2.0,Quận 2,Hồ Chí Minh
3800000000.0,68.8,2.0,2.0,Gia Lâm,Hà Nội
4050000000.0,90.0,2.0,2.0,Thuận Thành,Bắc Ninh
4800000000.0,79.0,2.0,1.0,Vũng Tàu,Bà Rịa Vũng Tàu
4800000000.0,79.0,2.0,1.0,Vũng Tàu,Bà Rịa Vũng Tàu
450000000.0,230.0,3.0,3.0,Củ Chi,Hồ Chí Minh
22000000000.0,240.0,6.0,3.0,Hạ Long,Quảng Ninh
1600000000.0,68.0,3.0,3.0,Bến Lức,Long An
900000000.0,90.0,2.0,1.0,Gò Dầu,Tây Ninh
18500000000.0,104.0,10.0,10.0,Tân Bình,Hồ Chí Minh
4500000000.0,83.9,4.0,6.0,Nha Trang,Khánh Hòa
5000000000.0,116.0,3.0,2.0,Thanh Xuân,Hà Nội
7200000000.0,120.0,2.0,2.0,Thanh Khê,Đà Nẵng
2400000000.0,46.0,1.0,1.0,Quận 2,Hồ Chí Minh
1450000000.0,157.0,3.0,3.0,Cần Giuộc,Long An
2700000000.0,82.0,2.0,2.0,Biên Hòa,Đồng Nai
5440000000.0,131.0,2.0,2.0,Đông Anh,Hà Nội
2200000000.0,57.0,2.0,2.0,Hoàng Mai,Hà Nội
8170000000.0,215.0,3.0,3.0,Phan Thiết,Bình Thuận
2350000000.0,61.26,2.0,1.0,Thủ Dầu Một,Bình Dương
1600000000.0,65.0,2.0,2.0,Thạch Thất,Hà Nội
5900000000.0,171.0,2.0,1.0,Cẩm Lệ,Đà Nẵng
9990000000.0,95.0,5.0,5.0,Tân Phú,Hồ Chí Minh
26000000000.0,190.0,5.0,3.0,Hạ Long,Quảng Ninh
730000000.0,125.0,2.0,2.0,Củ Chi,Hồ Chí Minh
10100000000.0,30.0,3.0,2.0,Hoàn Kiếm,Hà Nội
22500000000.0,90.0,7.0,2.0,Ngũ Hành Sơn,Đà Nẵng
5650000000.0,72.4,3.0,3.0,Hà Đông,Hà Nội
8640000000.0,192.0,3.0,3.0,Gia Lâm,Hà Nội
2800000000.0,51.0,2.0,2.0,Gia Lâm,Hà Nội
4410000000.0,107.5,2.0,2.0,Hải An,Hải Phòng
2400000000.0,33.0,3.0,3.0,Hà Đông,Hà Nội
31000000000.0,158.8,3.0,3.0,Gia Lâm,Hà Nội
23000000000.0,80.0,5.0,4.0,Ba Đình,Hà Nội
15000000000.0,200.0,3.0,3.0,Ngũ Hành Sơn,Đà Nẵng
1850000000.0,48.0,4.0,3.0,Quận 12,Hồ Chí Minh
5370000000.0,147.0,2.0,2.0,Nha Trang,Khánh Hòa
19500000000.0,51.0,5.0,6.0,Cầu Giấy,Hà Nội
28000000000.0,200.0,3.0,3.0,Hai Bà Trưng,Hà Nội
1600000000.0,80.0,2.0,2.0,Nghi Sơn,Thanh Hóa
10500000000.0,47.0,4.0,5.0,Quận 4,Hồ Chí Minh
3500000000.0,80.0,2.0,2.0,Thuận An,Bình Dương
1300000000.0,60.0,2.0,2.0,Sóc Sơn,Hà Nội
12500000000.0,71.0,4.0,4.0,Thủ Đức,Hồ Chí Minh
4450000000.0,80.0,2.0,2.0,Quận 2,Hồ Chí Minh
3200000000.0,234.0,3.0,3.0,Cần Đước,Long An
5990000000.0,41.0,4.0,6.0,Gò Vấp,Hồ Chí Minh
10500000000.0,90.5,2.0,2.0,Ngũ Hành Sơn,Đà Nẵng
33200000000.000004,83.0,26.0,30.0,Nha Trang,Khánh Hòa
10500000000.0,93.0,2.0,2.0,Tân Phú,Hồ Chí Minh
2200000000.0,200.0,4.0,2.0,Bến Cát,Bình Dương
680000000.0,100.0,4.0,4.0,Bình Chánh,Hồ Chí Minh
2460000000.0,55.0,2.0,2.0,Quận 2,Hồ Chí Minh
18000000000.0,55.0,3.0,6.0,Cầu Giấy,Hà Nội
2910000000.0,54.1,1.0,1.0,Hạ Long,Quảng Ninh
650000000.0,115.0,2.0,2.0,Plei Ku,Gia Lai
2340000000.0,53.0,2.0,1.0,Gò Vấp,Hồ Chí Minh
3230000000.0,50.1,2.0,1.0,Ngũ Hành Sơn,Đà Nẵng
7680000000.0,106.6,2.0,2.0,Nha Trang,Khánh Hòa
3150000000.0,68.0,2.0,2.0,Quận 8,Hồ Chí Minh
7500000000.0,55.0,4.0,4.0,Thanh Xuân,Hà Nội
3400000000.0,75.0,2.0,2.0,Quận 8,Hồ Chí Minh
18200000000.0,90.0,6.0,5.0,Hà Đông,Hà Nội
3680000000.0,66.3,2.0,2.0,Long Biên,Hà Nội
3050000000.0,54.0,2.0,2.0,Quận 9,Hồ Chí Minh
3400000000.0,75.0,2.0,2.0,Quận 8,Hồ Chí Minh
7500000000.0,68.8,2.0,2.0,Tây Hồ,Hà Nội
5300000000.0,60.0,4.0,4.0,Bình Tân,Hồ Chí Minh
6500000000.0,114.0,3.0,2.0,Quận 7,Hồ Chí Minh
1500000000.0,12.0,1.0,1.0,Tân Phú,Hồ Chí Minh
8150000000.0,92.0,2.0,2.0,Nam Từ Liêm,Hà Nội
7360000000.0,34.0,6.0,5.0,Bắc Từ Liêm,Hà Nội
7900000000.0,92.0,3.0,2.0,Phú Nhuận,Hồ Chí Minh
9900000000.0,40.0,3.0,3.0,Quận 10,Hồ Chí Minh
2750000000.0,110.0,4.0,2.0,Buôn Ma Thuột,Đắk Lắk
2400000000.0,200.0,3.0,3.0,Bàu Bàng,Bình Dương
2400000000.0,62.0,2.0,1.0,Quận 2,Hồ Chí Minh
13500000000.0,120.0,2.0,2.0,Quận 11,Hồ Chí Minh
6200000000.0,96.0,2.0,2.0,Tân Phú,Hồ Chí Minh
21000000000.0,70.0,10.0,12.0,Ba Đình,Hà Nội
2500000000.0,87.0,2.0,2.0,Dĩ An,Bình Dương
4400000000.0,83.0,3.0,2.0,Tân Phú,Hồ Chí Minh
6100000000.0,96.0,2.0,2.0,Tân Phú,Hồ Chí Minh
12000000000.0,50.0,6.0,4.0,Hà Đông,Hà Nội
30000000000.0,95.0,2.0,2.0,Quận 2,Hồ Chí Minh
11500000000.0,46.0,1.0,1.0,Thanh Xuân,Hà Nội
1500000000.0,100.0,2.0,2.0,Thuận Thành,Bắc Ninh
11000000000.0,60.0,9.0,4.0,Vũng Tàu,Bà Rịa Vũng Tàu
7200000000.0,104.0,2.0,2.0,Quận 2,Hồ Chí Minh
12000000000.0,148.0,3.0,2.0,Quận 2,Hồ Chí Minh
28000000000.0,214.4,4.0,5.0,Quận 9,Hồ Chí Minh
25200000000.0,186.0,3.0,3.0,Thanh Trì,Hà Nội
28000000000.0,150.0,5.0,4.0,Gia Lâm,Hà Nội
8000000000.0,102.5,3.0,3.0,Sơn Trà,Đà Nẵng
3200000000.0,81.0,3.0,2.0,Quận 12,Hồ Chí Minh
12800000000.0,45.0,1.0,1.0,Nam Từ Liêm,Hà Nội
14800000000.0,66.0,19.0,19.0,Hai Bà Trưng,Hà Nội
4000000000.0,68.0,2.0,2.0,Quận 2,Hồ Chí Minh
9300000000.0,44.0,4.0,3.0,Thanh Xuân,Hà Nội
950000000.0,32.4,1.0,1.0,Thanh Thủy,Phú Thọ
6150000000.0,48.0,1.0,1.0,Quận 2,Hồ Chí Minh
4300000000.0,67.0,2.0,2.0,Gia Lâm,Hà Nội
8650000000.0,105.0,3.0,2.0,Nam Từ Liêm,Hà Nội
7500000000.0,74.0,2.0,2.0,Quận 2,Hồ Chí Minh
2700000000.0,90.6,3.0,2.0,Đan Phượng,Hà Nội
12000000000.0,168.9,3.0,4.0,Long Biên,Hà Nội
6700000000.0,89.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
11630000000.0,60.0,7.0,5.0,Ba Đình,Hà Nội
7400000000.0,89.5,2.0,2.0,Bình Tân,Hồ Chí Minh
28500000000.0,84.0,4.0,2.0,Tây Hồ,Hà Nội
22000000000.0,72.0,6.0,5.0,Cầu Giấy,Hà Nội
21500000000.0,66.0,2.0,2.0,Quận 5,Hồ Chí Minh
2600000000.0,79.0,2.0,2.0,Đan Phượng,Hà Nội
2700000000.0,74.0,2.0,2.0,Thuận An,Bình Dương
26300000000.0,68.0,4.0,3.0,Quận 5,Hồ Chí Minh
3400000000.0,85.0,2.0,2.0,Quận 2,Hồ Chí Minh
18000000000.0,52.0,2.0,2.0,Quận 10,Hồ Chí Minh
3400000000.0,85.0,2.0,2.0,Quận 2,Hồ Chí Minh
18000000000.0,52.0,2.0,2.0,Quận 10,Hồ Chí Minh
9600000000.0,108.0,15.0,16.0,Ngũ Hành Sơn,Đà Nẵng
2330000000.0,160.0,3.0,3.0,Châu Thành,Bến Tre
11000000000.0,55.0,5.0,6.0,Hai Bà Trưng,Hà Nội
8650000000.0,40.0,1.0,1.0,Thanh Xuân,Hà Nội
7000000000.0,200.0,3.0,3.0,Thuận An,Bình Dương
3000000000.0,56.2,2.0,1.0,Nhà Bè,Hồ Chí Minh
3100000000.0,70.0,2.0,1.0,Hai Bà Trưng,Hà Nội
11500000000.0,105.0,3.0,2.0,Quận 4,Hồ Chí Minh
28500000000.0,100.2,30.0,30.0,Cầu Giấy,Hà Nội
10200000000.0,75.0,6.0,5.0,Văn Giang,Hưng Yên
900000000.0,100.0,2.0,2.0,Chương Mỹ,Hà Nội
12900000000.0,70.0,5.0,4.0,Gia Lâm,Hà Nội
760000000.0,66.0,2.0,2.0,Sóc Sơn,Hà Nội
9000000000.0,70.0,4.0,3.0,Đông Anh,Hà Nội
2600000000.0,75.0,2.0,2.0,Nha Trang,Khánh Hòa
7500000000.0,90.0,2.0,2.0,Quận 4,Hồ Chí Minh
23000000000.0,149.5,2.0,2.0,Gia Lâm,Hà Nội
4700000000.0,45.0,3.0,2.0,Nam Từ Liêm,Hà Nội
3000000000.0,93.42,2.0,2.0,Nha Trang,Khánh Hòa
3200000000.0,60.0,4.0,3.0,Thuận An,Bình Dương
11300000000.0,53.8,9.0,9.0,Nam Từ Liêm,Hà Nội
14000000000.0,200.0,3.0,3.0,Gò Vấp,Hồ Chí Minh
800000000.0,100.0,2.0,2.0,Nhơn Trạch,Đồng Nai
12100000000.0,100.0,4.0,4.0,Bình Tân,Hồ Chí Minh
7900000000.0,90.0,2.0,2.0,Văn Giang,Hưng Yên
1000000000.0,100.0,2.0,2.0,Nhơn Trạch,Đồng Nai
15000000000.0,63.0,2.0,2.0,Đông Anh,Hà Nội
7900000000.0,90.0,8.0,8.0,Văn Giang,Hưng Yên
4800000000.0,69.0,4.0,3.0,Hai Bà Trưng,Hà Nội
8000000000.0,80.0,5.0,5.0,Đông Anh,Hà Nội
1800000000.0,46.7,1.0,1.0,Quận 9,Hồ Chí Minh
30000000000.0,96.5,5.0,4.0,Tây Hồ,Hà Nội
7800000000.0,80.0,2.0,2.0,Quận 2,Hồ Chí Minh
800000000.0,100.0,2.0,2.0,Nhơn Trạch,Đồng Nai
7100000000.0,95.0,4.0,4.0,Bình Tân,Hồ Chí Minh
28500000000.0,100.0,29.0,29.0,Cầu Giấy,Hà Nội
3000000000.0,100.0,2.0,2.0,Bắc Giang,Bắc Giang
