DistrictId,WardId,StreetId,Size,Type,Characteristics,Urgent,Price
13,156,1390,160.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,12000000000.0
22,275,2589,112.0,Đất nền dự án,"Mặt tiền,Thổ cư toàn bộ",0,1630000000.0
12,150,1302,105.0,Đất nông nghiệp,"Mặt tiền,Hẻm xe hơi,Nở hậu",0,2000000000.0
8,98,875,108.0,Đất thổ cư,Mặt tiền,0,7200000000.0
22,290,2636,200.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,480000000.0
24,311,2752,106.0,Đất thổ cư,Mặt tiền,0,5300000000.0
6,68,540,60.0,Đất thổ cư,,0,7200000000.0
14,172,1672,50.0,Đất thổ cư,Hẻm xe hơi,0,4099999999.9999995
9,101,897,100.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,5300000000.0
22,288,2626,100.0,Đất thổ cư,,0,1650000000.0
13,165,1522,124.0,Đất thổ cư,Hẻm xe hơi,0,7000000000.0
18,225,2119,51.2,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,5150000000.0
20,261,2540,146.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,2600000000.0
9,104,918,87.0,Đất thổ cư,Hẻm xe hơi,0,4500000000.0
23,304,2719,200.0,Đất thổ cư,,0,5900000000.0
7,79,678,224.0,Đất thổ cư,Hẻm xe hơi,0,14000000000.0
20,259,2533,130.0,Đất thổ cư,,0,2400000000.0
12,152,1321,149.99,Đất thổ cư,"Mặt tiền,Nở hậu",0,8500000000.0
24,310,2748,89.0,Đất thổ cư,Hẻm xe hơi,0,3050000000.0
12,153,1354,140.0,Đất thổ cư,Mặt tiền,0,6900000000.0
9,101,897,130.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,1700000000.0
24,310,2748,94.0,Đất nền dự án,,0,3850000000.0
24,312,2755,167.0,Đất thổ cư,,0,9350000000.0
16,200,1917,41.3,Đất thổ cư,Mặt tiền,0,6900000000.0
24,309,2747,98.0,Đất thổ cư,Hẻm xe hơi,0,3600000000.0
12,153,1357,65.0,Đất thổ cư,Mặt tiền,0,3400000000.0
13,156,1412,120.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,12000000000.0
13,159,1450,60.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu",0,3980000000.0
12,143,1227,100.4,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,3800000000.0
14,174,1727,60.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,3100000000.0
24,310,2748,85.0,Đất thổ cư,,0,700000000.0
12,147,1269,171.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,8500000000.0
14,168,1580,54.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3990000000.0
20,254,2513,100.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",1,1450000000.0
12,152,1326,172.0,Đất thổ cư,Hẻm xe hơi,0,6500000000.0
15,193,1867,83.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,9500000000.0
22,283,2608,161.0,Đất thổ cư,Mặt tiền,0,1250000000.0
23,305,2723,90.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",1,1650000000.0
23,305,2725,100.0,Đất thổ cư,,0,1400000000.0
14,168,1570,60.0,Đất thổ cư,Hẻm xe hơi,0,3550000000.0
14,166,1546,57.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền,Thổ cư toàn bộ",1,3710000000.0
15,184,1807,74.0,Đất thổ cư,,0,8600000000.0
9,103,910,110.0,Đất thổ cư,Mặt tiền,0,5500000000.0
20,264,2552,228.4,Đất thổ cư,"Mặt tiền,Nở hậu,Thổ cư toàn bộ",0,5200000000.0
16,199,1898,60.0,Đất thổ cư,Hẻm xe hơi,0,5450000000.0
12,153,1354,70.0,Đất nông nghiệp,"Hẻm xe hơi,Chưa có thổ cư",0,1250000000.0
7,73,576,60.0,Đất thổ cư,Thổ cư toàn bộ,0,3700000000.0
12,153,1352,83.0,Đất thổ cư,Mặt tiền,0,3600000000.0
12,153,1347,84.0,Đất thổ cư,Hẻm xe hơi,0,3450000000.0
14,172,1672,158.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,6300000000.0
9,101,896,50.6,Đất thổ cư,Hẻm xe hơi,0,2000000000.0
14,168,1586,50.7,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,4050000000.0
7,73,579,65.0,Đất thổ cư,,0,5100000000.0
14,166,1546,60.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ,Nở hậu",0,3730000000.0
20,266,2572,188.0,Đất thổ cư,Hẻm xe hơi,0,4000000000.0
9,104,918,63.0,Đất thổ cư,,0,3500000000.0
14,166,1546,68.0,Đất thổ cư,"Nở hậu,Mặt tiền,Hẻm xe hơi",1,4360000000.0
12,153,1355,197.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,5200000000.0
24,312,2755,216.0,Đất thổ cư,,0,14300000000.0
7,74,587,80.0,Đất thổ cư,,0,3600000000.0
18,225,2121,52.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,5100000000.0
24,313,2759,81.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3200000000.0
16,210,2007,100.0,Đất thổ cư,Hẻm xe hơi,0,6690000000.0
13,158,1442,53.0,Đất thổ cư,Hẻm xe hơi,0,6500000000.0
22,277,2595,80.6,Đất nền dự án,"Mặt tiền,Thổ cư toàn bộ",1,1400000000.0
14,170,1647,137.0,Đất thổ cư,,0,5300000000.0
15,184,1805,85.0,Đất thổ cư,,0,8900000000.0
14,170,1647,60.0,Đất thổ cư,Hẻm xe hơi,0,688000000.0
12,150,1308,100.0,Đất thổ cư,Mặt tiền,0,5200000000.0
12,147,1271,52.0,Đất thổ cư,Hẻm xe hơi,0,3300000000.0
14,168,1586,50.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,4050000000.0
23,303,2716,67.0,Đất thổ cư,Hẻm xe hơi,0,3380000000.0
9,110,995,96.0,Đất thổ cư,,0,5990000000.0
23,305,2724,110.0,Đất thổ cư,Mặt tiền,0,3490000000.0
13,165,1522,150.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,8199999999.999999
13,158,1437,62.0,Đất thổ cư,Mặt tiền,0,6600000000.0
23,297,2673,140.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,4200000000.0
18,234,2208,41.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,5700000000.0
9,107,561,144.0,Đất nền dự án,,0,10080000000.0
24,310,2749,80.0,Đất thổ cư,,0,4500000000.0
9,103,905,162.0,Đất thổ cư,"Mặt tiền,Thổ cư 1 phần",0,5290000000.0
24,310,2749,89.5,Đất thổ cư,,0,4500000000.0
12,146,1259,72.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ,Nở hậu",0,4250000000.0
12,148,1279,100.0,Đất thổ cư,Mặt tiền,0,6290000000.0
23,297,2673,70.0,Đất thổ cư,,0,1500000000.0
24,310,2749,83.0,Đất thổ cư,Hẻm xe hơi,0,3300000000.0
24,310,2748,91.0,Đất thổ cư,,0,4200000000.0
23,302,2712,84.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,1200000000.0
9,104,913,86.0,Đất thổ cư,Thổ cư toàn bộ,0,4200000000.0
12,152,1335,100.0,Đất thổ cư,Mặt tiền,0,5300000000.0
16,208,1990,70.0,Đất thổ cư,Hẻm xe hơi,0,5400000000.0
13,164,1512,60.5,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3600000000.0
13,156,1402,90.0,Đất thổ cư,Mặt tiền,0,10000000000.0
12,148,1279,100.0,Đất thổ cư,"Mặt tiền,Nở hậu",0,6300000000.0
24,310,2749,97.0,Đất thổ cư,Mặt tiền,0,2990000000.0
13,159,1445,60.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,4600000000.0
24,309,2747,103.0,Đất thổ cư,Hẻm xe hơi,0,3150000000.0
23,299,2678,95.0,Đất thổ cư,"Mặt tiền,Nở hậu",1,1600000000.0
19,247,2422,64.0,Đất thổ cư,Hẻm xe hơi,0,7000000000.0
14,166,1536,57.8,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,3760000000.0
14,166,1536,56.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền,Nở hậu,Thổ cư toàn bộ",0,3640000000.0
22,277,2595,80.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,1400000000.0
13,165,1517,105.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,7000000000.0
9,110,993,90.0,Đất thổ cư,Hẻm xe hơi,0,4300000000.0
12,148,1286,101.5,Đất thổ cư,Hẻm xe hơi,0,5450000000.0
2,17,189,70.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",1,5330000000.0
23,297,2674,160.0,Đất thổ cư,,0,3900000000.0
9,107,949,165.0,Đất thổ cư,Mặt tiền,0,10900000000.0
9,107,949,140.0,Đất nền dự án,Mặt tiền,0,8820000000.0
14,170,1626,70.0,Đất thổ cư,Mặt tiền,0,4550000000.0
15,184,1807,100.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền",0,9900000000.0
9,104,918,57.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,2990000000.0
24,310,2748,170.0,Đất thổ cư,Hẻm xe hơi,0,2850000000.0
24,310,2748,80.5,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3200000000.0
23,302,2712,108.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,2950000000.0
23,297,2674,90.0,Đất thổ cư,Hẻm xe hơi,0,3000000000.0
23,302,2704,84.0,Đất thổ cư,,0,3700000000.0
24,310,2749,82.5,Đất nền dự án,,0,3500000000.0
24,310,2749,91.0,Đất thổ cư,,0,4200000000.0
9,102,902,110.0,Đất thổ cư,Mặt tiền,0,4000000000.0
9,104,918,54.0,Đất thổ cư,Mặt tiền,1,2700000000.0
14,166,1526,80.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư 1 phần,Thổ cư toàn bộ",0,2800000000.0
16,211,2016,103.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu",0,7750000000.0
18,234,2208,46.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền,Thổ cư toàn bộ",0,5500000000.0
9,110,988,81.0,Đất thổ cư,Hẻm xe hơi,0,4800000000.0
13,159,1445,100.0,Đất thổ cư,Hẻm xe hơi,1,4500000000.0
24,310,2748,94.0,Đất thổ cư,Thổ cư toàn bộ,0,3850000000.0
22,286,2617,110.0,Đất thổ cư,,0,1699000000.0
23,297,2674,154.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,4200000000.0
7,81,717,66.0,Đất thổ cư,Hẻm xe hơi,0,5610000000.0
12,152,1335,100.0,Đất thổ cư,Hẻm xe hơi,0,4250000000.0
12,152,1333,51.2,Đất thổ cư,Hẻm xe hơi,0,2730000000.0
12,152,1335,120.0,Đất thổ cư,Mặt tiền,0,5700000000.0
24,309,2747,138.0,Đất thổ cư,,0,5200000000.0
9,102,899,116.0,Đất thổ cư,Hẻm xe hơi,0,4500000000.0
9,109,974,110.0,Đất thổ cư,Mặt tiền,0,10000000000.0
9,109,987,114.0,Đất thổ cư,Mặt tiền,0,13600000000.0
24,309,2747,98.0,Đất thổ cư,Mặt tiền,0,7500000000.0
24,310,2749,84.0,Đất thổ cư,Hẻm xe hơi,0,3950000000.0
24,310,2749,82.5,Đất thổ cư,,0,3300000000.0
13,165,1522,52.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,3800000000.0
13,159,1445,152.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,7500000000.0
13,165,1514,131.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,7500000000.0
19,243,2343,148.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",1,10700000000.0
14,170,1647,60.0,Đất thổ cư,"Nở hậu,Hẻm xe hơi,Mặt tiền",0,2800000000.0
14,170,1628,76.0,Đất thổ cư,,0,3550000000.0
12,148,1277,65.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,3300000000.0
24,310,2748,83.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ,Mặt tiền",0,3300000000.0
20,260,2534,85.0,Đất thổ cư,Mặt tiền,1,1700000000.0
7,80,801,80.0,Đất thổ cư,,0,9600000000.0
23,305,2725,80.8,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,1650000000.0
23,299,2680,79.2,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",1,1500000000.0
13,156,1403,52.0,Đất thổ cư,Hẻm xe hơi,0,4500000000.0
13,165,1518,55.0,Đất thổ cư,,1,3500000000.0
15,184,1805,68.0,Đất thổ cư,Hẻm xe hơi,0,6600000000.0
15,193,1864,80.0,Đất thổ cư,Hẻm xe hơi,0,8800000000.0
20,253,2495,88.4,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,2800000000.0
7,74,587,51.0,Đất thổ cư,Mặt tiền,0,3150000000.0
13,165,1514,43.0,Đất thổ cư,,1,3500000000.0
12,153,1347,82.0,Đất thổ cư,Hẻm xe hơi,0,3200000000.0
24,312,2755,80.0,Đất thổ cư,Hẻm xe hơi,0,4099999999.9999995
12,145,1251,53.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,2980000000.0
12,148,1278,182.5,Đất thổ cư,Hẻm xe hơi,0,6800000000.0
23,299,2678,116.0,Đất thổ cư,Thổ cư toàn bộ,1,1400000000.0
16,202,1943,88.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu",0,7000000000.0
5,45,386,44.7,Đất thổ cư,Thổ cư toàn bộ,0,8150000000.0
2,16,180,118.99,Đất nền dự án,Mặt tiền,0,5771000000.0
9,109,984,75.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,4000000000.0
9,107,955,74.0,Đất thổ cư,Mặt tiền,0,5900000000.0
23,303,2716,96.6,Đất thổ cư,Hẻm xe hơi,0,5000000000.0
12,152,1325,70.0,Đất thổ cư,Hẻm xe hơi,0,5190000000.0
24,312,2755,80.0,Đất thổ cư,,0,5100000000.0
24,310,2748,96.0,Đất thổ cư,,0,4000000000.0
23,301,2694,245.0,Đất thổ cư,Hẻm xe hơi,0,6350000000.0
24,311,2753,68.0,Đất thổ cư,,0,2700000000.0
13,160,1465,96.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,6700000000.0
14,174,1726,104.8,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,5300000000.0
24,309,2747,98.0,Đất thổ cư,Hẻm xe hơi,0,3800000000.0
24,308,2745,238.0,Đất nông nghiệp,Mặt tiền,0,4600000000.0
16,211,2011,77.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,7250000000.0
9,104,920,52.0,Đất nền dự án,,0,4500000000.0
22,277,2593,95.0,Đất thổ cư,Mặt tiền,1,1350000000.0
24,310,2749,156.0,Đất nền dự án,,0,6500000000.0
16,199,1903,55.0,Đất thổ cư,Hẻm xe hơi,0,5900000000.0
16,202,1941,37.4,Đất thổ cư,Hẻm xe hơi,0,4750000000.0
24,310,2748,80.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,3200000000.0
19,243,2343,148.0,Đất thổ cư,Hẻm xe hơi,0,10700000000.0
15,184,1807,81.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ,Nở hậu",1,8900000000.0
8,98,878,85.0,Đất thổ cư,"Mặt tiền,Nở hậu,Hẻm xe hơi",0,1800000000.0
13,156,1412,130.0,Đất thổ cư,Mặt tiền,0,11500000000.0
13,159,1446,82.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,5190000000.0
2,18,214,120.0,Đất thổ cư,Hẻm xe hơi,0,12000000000.0
9,103,910,78.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3000000000.0
14,169,1618,80.0,Đất thổ cư,Hẻm xe hơi,0,4200000000.0
12,151,1314,100.0,Đất thổ cư,Hẻm xe hơi,0,6100000000.0
16,200,1908,41.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,5400000000.0
13,154,1371,62.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,3650000000.0
12,145,1255,143.5,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,5700000000.0
22,274,2585,221.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,3650000000.0
23,306,2734,40.0,Đất thổ cư,"Thổ cư toàn bộ,Hẻm xe hơi,Mặt tiền",0,500000000.0
12,153,1354,61.5,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3050000000.0
13,160,1465,80.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,6000000000.0
9,103,910,64.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền,Thổ cư toàn bộ",0,3500000000.0
24,312,2755,181.0,Đất thổ cư,Hẻm xe hơi,0,6300000000.0
14,171,1661,88.0,Đất thổ cư,Hẻm xe hơi,0,4000000000.0
13,162,1492,53.0,Đất thổ cư,Hẻm xe hơi,0,3600000000.0
14,175,1737,62.4,Đất thổ cư,Mặt tiền,0,3300000000.0
15,184,1807,71.0,Đất thổ cư,,0,8300000000.000001
13,165,1514,73.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,4800000000.0
16,200,1917,68.0,Đất thổ cư,Hẻm xe hơi,0,7500000000.0
14,169,1588,68.0,Đất thổ cư,Hẻm xe hơi,0,4000000000.0
14,166,1536,115.0,Đất thổ cư,,0,5000000000.0
14,166,1536,160.0,Đất thổ cư,,0,11000000000.0
13,165,1522,123.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,7500000000.0
24,310,2749,82.5,Đất thổ cư,Hẻm xe hơi,0,3300000000.0
12,147,1269,106.0,Đất thổ cư,Hẻm xe hơi,0,4350000000.0
24,309,2747,134.0,Đất thổ cư,,0,3950000000.0
9,102,903,156.0,Đất thổ cư,Mặt tiền,0,13400000000.0
13,165,1523,70.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,6800000000.0
13,165,1518,105.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,7000000000.0
16,209,1994,64.0,Đất thổ cư,Hẻm xe hơi,0,6500000000.0
7,82,730,110.0,Đất thổ cư,"Thổ cư toàn bộ,Mặt tiền",0,7000000000.0
12,152,1328,72.0,Đất thổ cư,Hẻm xe hơi,0,4130000000.0
22,277,2593,95.9,Đất thổ cư,"Thổ cư toàn bộ,Hẻm xe hơi",0,2500000000.0
9,107,944,120.0,Đất thổ cư,Thổ cư toàn bộ,0,7500000000.0
16,211,2016,100.0,Đất thổ cư,Hẻm xe hơi,0,11000000000.0
22,288,2627,133.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,3250000000.0
13,156,1412,158.0,Đất thổ cư,Hẻm xe hơi,0,8700000000.0
2,15,173,76.0,Đất thổ cư,Hẻm xe hơi,0,7300000000.0
12,147,1270,67.0,Đất thổ cư,Mặt tiền,0,4590000000.0
23,301,2694,71.0,Đất thổ cư,,0,1300000000.0
9,103,907,58.5,Đất nền dự án,Mặt tiền,0,3400000000.0
16,199,1898,44.6,Đất thổ cư,Hẻm xe hơi,0,5000000000.0
24,309,2747,210.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,4830000000.0
24,309,2747,100.0,Đất thổ cư,,0,3800000000.0
24,309,2747,97.0,Đất thổ cư,Hẻm xe hơi,0,3650000000.0
24,310,2749,81.0,Đất thổ cư,Hẻm xe hơi,0,2900000000.0
12,152,1335,83.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư 1 phần",0,3450000000.0
12,153,1361,63.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,2850000000.0
12,145,1248,54.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",1,3350000000.0
12,152,1321,96.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",1,4550000000.0
16,199,1898,60.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,5700000000.0
13,159,1455,100.0,Đất thổ cư,Hẻm xe hơi,0,5200000000.0
14,166,1536,58.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,3780000000.0
13,158,1440,72.0,Đất thổ cư,Hẻm xe hơi,0,5200000000.0
16,200,1909,50.0,Đất thổ cư,,0,3600000000.0
15,184,1807,75.5,Đất thổ cư,,0,9400000000.0
13,158,1440,85.0,Đất thổ cư,Hẻm xe hơi,0,5400000000.0
16,203,1950,110.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,8000000000.0
12,152,1328,70.0,Đất thổ cư,Hẻm xe hơi,0,4050000000.0
16,209,1997,56.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,2850000000.0
14,168,1578,82.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,6950000000.0
14,170,1632,56.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3650000000.0
16,202,1943,88.0,Đất thổ cư,Hẻm xe hơi,0,7000000000.0
14,169,1610,64.5,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,6250000000.0
24,312,2755,170.0,Đất thổ cư,,0,9650000000.0
16,199,1898,60.0,Đất thổ cư,"Mặt tiền,Thổ cư 1 phần",0,5500000000.0
2,16,180,75.0,Đất thổ cư,,0,6300000000.0
12,146,1259,66.5,Đất thổ cư,Hẻm xe hơi,0,3780000000.0
9,103,909,54.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3500000000.0
9,103,911,90.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3700000000.0
12,145,1253,191.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,7500000000.0
12,153,1354,83.0,Đất thổ cư,Hẻm xe hơi,0,3700000000.0
23,306,2734,115.0,Đất thổ cư,"Thổ cư toàn bộ,Hẻm xe hơi,Mặt tiền",0,1250000000.0
13,163,1503,53.5,Đất thổ cư,Hẻm xe hơi,0,4050000000.0
13,165,1516,75.9,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,6500000000.0
10,125,1108,81.0,Đất thổ cư,,0,14000000000.0
24,310,2748,83.0,Đất thổ cư,Hẻm xe hơi,0,3300000000.0
9,107,944,125.0,Đất nền dự án,,0,13125000000.0
9,107,561,107.0,Đất nền dự án,,0,7600000000.0
24,310,2749,80.0,Đất thổ cư,Hẻm xe hơi,0,4500000000.0
24,310,2748,90.0,Đất thổ cư,,0,3500000000.0
12,146,1259,72.0,Đất thổ cư,Hẻm xe hơi,0,1650000000.0
2,13,145,60.0,Đất nền dự án,,0,2500000000.0
13,163,1499,52.0,Đất thổ cư,"Thổ cư toàn bộ,Hẻm xe hơi",0,3900000000.0
15,184,1807,31.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,2240000000.0
24,310,2749,82.5,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3300000000.0
24,312,2755,81.4,Đất thổ cư,,0,4500000000.0
24,310,2749,203.0,Đất thổ cư,Hẻm xe hơi,0,7500000000.0
22,281,2604,90.0,Đất thổ cư,Mặt tiền,1,1400000000.0
13,156,1410,93.6,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,6100000000.0
13,156,1410,58.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,4400000000.0
13,165,1522,123.4,Đất thổ cư,"Mặt tiền,Nở hậu,Hẻm xe hơi",0,7500000000.0
13,157,1416,175.0,Đất thổ cư,Mặt tiền,0,10800000000.0
16,208,1990,74.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,4600000000.0
9,106,938,80.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,5700000000.0
13,165,1517,69.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,4400000000.0
13,159,1445,100.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",1,6500000000.0
13,159,1445,86.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,7200000000.0
14,169,1618,80.0,Đất thổ cư,Hẻm xe hơi,0,4200000000.0
13,156,1410,203.0,Đất thổ cư,,0,14500000000.0
9,102,902,235.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,6600000000.0
22,280,2603,140.0,Đất thổ cư,Mặt tiền,0,490000000.0
23,297,2673,93.9,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu",0,1700000000.0
7,82,729,60.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,5500000000.0
12,150,1302,126.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,5190000000.0
12,148,1279,165.0,Đất thổ cư,"Mặt tiền,Nở hậu,Thổ cư toàn bộ",0,9650000000.0
16,206,1972,152.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,8500000000.0
24,310,2748,90.1,Đất thổ cư,,0,4200000000.0
24,312,2755,95.0,Đất thổ cư,,0,5500000000.0
24,312,2755,170.0,Đất thổ cư,,1,14500000000.0
20,253,2491,151.0,Đất thổ cư,Hẻm xe hơi,0,3500000000.0
19,246,2407,84.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,6200000000.0
13,165,1517,103.0,Đất thổ cư,Hẻm xe hơi,0,6800000000.0
9,103,910,64.0,Đất thổ cư,Hẻm xe hơi,0,3500000000.0
13,156,1412,212.0,Đất thổ cư,,0,12600000000.0
12,143,1227,76.0,Đất thổ cư,Hẻm xe hơi,0,3450000000.0
13,156,1393,93.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,9300000000.0
24,310,2749,83.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền",0,3400000000.0
13,156,1403,82.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,6000000000.0
13,165,1522,45.0,Đất thổ cư,Hẻm xe hơi,0,3000000000.0
13,156,1391,72.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,7000000000.0
